time,volume,direction,tollgate_id,time_window,date,week,weekend,hour,minute,day,am_pm,volume_anterior,volume_anterior_2,media_volume_hora_dia,desvio_padrao_hora_dia,min_volume_hora_dia,max_volume_hora_dia,mediana_volume_hora_dia,min_volume_dia_am_pm,max_volume_dia_am_pm,mediana_volume_dia_am_pm,media_volume_dia_am_pm,desvio_padrao_am_pm,media_volume_weekday,min_volume_weekday,max_volume_weekday,desvio_padrao_weekday,mediana_volume_weekday
2016-10-16 11:00:00,81,1,3,"[11:00:00,11:20:00)",2016-10-16,7,1,11,0,16,1,110.0,135.0,81.0,17.0,64,98,81.0,3,135,42.0,51.361111111111114,44.167960448256274,47.5,32,88,27.086281890777602,35.0
2016-10-16 11:20:00,98,1,3,"[11:20:00,11:40:00)",2016-10-16,7,1,11,20,16,1,81.0,110.0,81.0,17.0,64,98,81.0,3,135,42.0,51.361111111111114,44.167960448256274,49.25,27,91,28.453177912727664,39.5
2016-10-16 11:40:00,64,1,3,"[11:40:00,12:00:00)",2016-10-16,7,1,11,40,16,1,98.0,81.0,81.0,17.0,64,98,81.0,3,135,42.0,51.361111111111114,44.167960448256274,46.75,32,78,21.06141812256082,38.5
2016-10-16 12:00:00,110,1,3,"[12:00:00,12:20:00)",2016-10-16,7,1,12,0,16,0,64.0,98.0,107.0,9.848857801796104,96,115,110.0,11,147,98.0,87.52777777777777,45.54024036018575,51.75,32,87,24.185050478894325,44.0
2016-10-16 12:20:00,96,1,3,"[12:20:00,12:40:00)",2016-10-16,7,1,12,20,16,0,110.0,64.0,107.0,9.848857801796104,96,115,110.0,11,147,98.0,87.52777777777777,45.54024036018575,52.5,32,89,25.11971337416094,44.5
2016-10-16 12:40:00,115,1,3,"[12:40:00,13:00:00)",2016-10-16,7,1,12,40,16,0,96.0,110.0,107.0,9.848857801796104,96,115,110.0,11,147,98.0,87.52777777777777,45.54024036018575,56.25,38,102,30.793668180325646,42.5
2016-10-16 13:00:00,136,1,3,"[13:00:00,13:20:00)",2016-10-16,7,1,13,0,16,0,115.0,96.0,135.66666666666666,10.50396750439249,125,146,136.0,11,147,98.0,87.52777777777777,45.54024036018575,57.75,38,104,30.987900864692335,44.5
2016-10-16 13:20:00,125,1,3,"[13:20:00,13:40:00)",2016-10-16,7,1,13,20,16,0,136.0,115.0,135.66666666666666,10.50396750439249,125,146,136.0,11,147,98.0,87.52777777777777,45.54024036018575,57.75,41,101,28.906458332582588,44.5
2016-10-16 13:40:00,146,1,3,"[13:40:00,14:00:00)",2016-10-16,7,1,13,40,16,0,125.0,136.0,135.66666666666666,10.50396750439249,125,146,136.0,11,147,98.0,87.52777777777777,45.54024036018575,58.5,37,95,25.21243079646758,51.0
2016-10-16 14:00:00,143,1,3,"[14:00:00,14:20:00)",2016-10-16,7,1,14,0,16,0,146.0,125.0,141.0,7.211102550927978,133,147,143.0,11,147,98.0,87.52777777777777,45.54024036018575,61.0,43,103,28.331372481167705,49.0
2016-10-16 14:20:00,133,1,3,"[14:20:00,14:40:00)",2016-10-16,7,1,14,20,16,0,143.0,146.0,141.0,7.211102550927978,133,147,143.0,11,147,98.0,87.52777777777777,45.54024036018575,58.5,34,110,34.76108935769035,45.0
2016-10-16 14:40:00,147,1,3,"[14:40:00,15:00:00)",2016-10-16,7,1,14,40,16,0,133.0,143.0,141.0,7.211102550927978,133,147,143.0,11,147,98.0,87.52777777777777,45.54024036018575,58.25,39,89,21.5,52.5
2016-10-16 15:00:00,140,1,3,"[15:00:00,15:20:00)",2016-10-16,7,1,15,0,16,0,147.0,133.0,136.33333333333334,3.21455025366432,134,140,135.0,11,147,98.0,87.52777777777777,45.54024036018575,55.0,40,91,24.26245384677046,44.5
2016-10-16 15:20:00,134,1,3,"[15:20:00,15:40:00)",2016-10-16,7,1,15,20,16,0,140.0,147.0,136.33333333333334,3.21455025366432,134,140,135.0,11,147,98.0,87.52777777777777,45.54024036018575,55.0,34,97,28.460498941515414,44.5
2016-10-16 15:40:00,135,1,3,"[15:40:00,16:00:00)",2016-10-16,7,1,15,40,16,0,134.0,140.0,136.33333333333334,3.21455025366432,134,140,135.0,11,147,98.0,87.52777777777777,45.54024036018575,59.75,49,88,18.874586088176873,51.0
2016-10-16 16:00:00,144,1,3,"[16:00:00,16:20:00)",2016-10-16,7,1,16,0,16,0,135.0,134.0,125.0,19.519221295943137,105,144,126.0,11,147,98.0,87.52777777777777,45.54024036018575,57.75,39,105,31.63726705432482,43.5
2016-10-16 16:20:00,126,1,3,"[16:20:00,16:40:00)",2016-10-16,7,1,16,20,16,0,144.0,135.0,125.0,19.519221295943137,105,144,126.0,11,147,98.0,87.52777777777777,45.54024036018575,56.0,40,97,27.410460290431704,43.5
2016-10-16 16:40:00,105,1,3,"[16:40:00,17:00:00)",2016-10-16,7,1,16,40,16,0,126.0,144.0,125.0,19.519221295943137,105,144,126.0,11,147,98.0,87.52777777777777,45.54024036018575,43.75,36,48,5.315072906367325,45.5
2016-10-16 17:00:00,100,1,3,"[17:00:00,17:20:00)",2016-10-16,7,1,17,0,16,0,105.0,126.0,102.66666666666667,4.618802153517007,100,108,100.0,11,147,98.0,87.52777777777777,45.54024036018575,38.0,31,47,7.788880963698615,37.0
2016-10-16 17:20:00,108,1,3,"[17:20:00,17:40:00)",2016-10-16,7,1,17,20,16,0,100.0,105.0,102.66666666666667,4.618802153517007,100,108,100.0,11,147,98.0,87.52777777777777,45.54024036018575,31.75,26,37,5.123475382979798,32.0
2016-10-16 17:40:00,100,1,3,"[17:40:00,18:00:00)",2016-10-16,7,1,17,40,16,0,108.0,100.0,102.66666666666667,4.618802153517007,100,108,100.0,11,147,98.0,87.52777777777777,45.54024036018575,27.75,20,34,6.13052471924984,28.5
2016-10-16 18:00:00,88,1,3,"[18:00:00,18:20:00)",2016-10-16,7,1,18,0,16,0,100.0,108.0,93.0,14.177446878757825,82,109,88.0,11,147,98.0,87.52777777777777,45.54024036018575,25.5,20,29,3.872983346207417,26.5
2016-10-16 18:20:00,109,1,3,"[18:20:00,18:40:00)",2016-10-16,7,1,18,20,16,0,88.0,100.0,93.0,14.177446878757825,82,109,88.0,11,147,98.0,87.52777777777777,45.54024036018575,22.0,19,25,2.943920288775949,22.0
2016-10-16 18:40:00,82,1,3,"[18:40:00,19:00:00)",2016-10-16,7,1,18,40,16,0,109.0,88.0,93.0,14.177446878757825,82,109,88.0,11,147,98.0,87.52777777777777,45.54024036018575,23.5,18,31,5.5677643628300215,22.5
2016-10-16 19:00:00,74,1,3,"[19:00:00,19:20:00)",2016-10-16,7,1,19,0,16,0,82.0,109.0,81.66666666666667,6.8068592855540455,74,87,84.0,11,147,98.0,87.52777777777777,45.54024036018575,22.25,18,28,4.645786621588784,21.5
2016-10-16 19:20:00,87,1,3,"[19:20:00,19:40:00)",2016-10-16,7,1,19,20,16,0,74.0,82.0,81.66666666666667,6.8068592855540455,74,87,84.0,11,147,98.0,87.52777777777777,45.54024036018575,21.5,17,26,4.203173404306164,21.5
2016-10-16 19:40:00,84,1,3,"[19:40:00,20:00:00)",2016-10-16,7,1,19,40,16,0,87.0,74.0,81.66666666666667,6.8068592855540455,74,87,84.0,11,147,98.0,87.52777777777777,45.54024036018575,22.75,17,25,3.8622100754188224,24.5
2016-10-16 20:00:00,66,1,3,"[20:00:00,20:20:00)",2016-10-16,7,1,20,0,16,0,84.0,87.0,63.666666666666664,4.932882862316248,58,67,66.0,11,147,98.0,87.52777777777777,45.54024036018575,17.0,13,20,3.5590260840104366,17.5
2016-10-16 20:20:00,58,1,3,"[20:20:00,20:40:00)",2016-10-16,7,1,20,20,16,0,66.0,84.0,63.666666666666664,4.932882862316248,58,67,66.0,11,147,98.0,87.52777777777777,45.54024036018575,17.5,13,24,4.795831523312719,16.5
2016-10-16 20:40:00,67,1,3,"[20:40:00,21:00:00)",2016-10-16,7,1,20,40,16,0,58.0,66.0,63.666666666666664,4.932882862316248,58,67,66.0,11,147,98.0,87.52777777777777,45.54024036018575,19.25,14,30,7.274384280931732,16.5
2016-10-16 21:00:00,21,1,3,"[21:00:00,21:20:00)",2016-10-16,7,1,21,0,16,0,67.0,58.0,31.333333333333332,10.016652800877813,21,41,32.0,11,147,98.0,87.52777777777777,45.54024036018575,19.0,13,24,4.96655480858378,19.5
2016-10-16 21:20:00,41,1,3,"[21:20:00,21:40:00)",2016-10-16,7,1,21,20,16,0,21.0,67.0,31.333333333333332,10.016652800877813,21,41,32.0,11,147,98.0,87.52777777777777,45.54024036018575,15.25,11,18,2.9860788111948193,16.0
2016-10-16 21:40:00,32,1,3,"[21:40:00,22:00:00)",2016-10-16,7,1,21,40,16,0,41.0,21.0,31.333333333333332,10.016652800877813,21,41,32.0,11,147,98.0,87.52777777777777,45.54024036018575,12.5,10,16,2.6457513110645907,12.0
2016-10-16 22:00:00,21,1,3,"[22:00:00,22:20:00)",2016-10-16,7,1,22,0,16,0,32.0,41.0,21.333333333333332,0.5773502691896255,21,22,21.0,11,147,98.0,87.52777777777777,45.54024036018575,7.5,4,11,2.886751345948129,7.5
2016-10-16 22:20:00,22,1,3,"[22:20:00,22:40:00)",2016-10-16,7,1,22,20,16,0,21.0,32.0,21.333333333333332,0.5773502691896255,21,22,21.0,11,147,98.0,87.52777777777777,45.54024036018575,8.75,7,11,1.707825127659933,8.5
2016-10-16 22:40:00,21,1,3,"[22:40:00,23:00:00)",2016-10-16,7,1,22,40,16,0,22.0,21.0,21.333333333333332,0.5773502691896255,21,22,21.0,11,147,98.0,87.52777777777777,45.54024036018575,7.25,5,10,2.0615528128088303,7.0
2016-10-16 23:00:00,12,1,3,"[23:00:00,23:20:00)",2016-10-16,7,1,23,0,16,0,21.0,22.0,11.666666666666666,0.5773502691896255,11,12,12.0,11,147,98.0,87.52777777777777,45.54024036018575,13.75,7,19,5.737304826019502,14.5
2016-10-16 23:20:00,12,1,3,"[23:20:00,23:40:00)",2016-10-16,7,1,23,20,16,0,12.0,21.0,11.666666666666666,0.5773502691896255,11,12,12.0,11,147,98.0,87.52777777777777,45.54024036018575,10.0,3,20,8.04155872120988,8.5
2016-10-16 23:40:00,11,1,3,"[23:40:00,00:00:00)",2016-10-16,7,1,23,40,16,0,12.0,12.0,11.666666666666666,0.5773502691896255,11,12,12.0,11,147,98.0,87.52777777777777,45.54024036018575,9.5,3,16,5.446711546122731,9.5
2016-10-17 00:00:00,143,1,3,"[00:00:00,00:20:00)",2016-10-17,1,0,0,0,17,1,11.0,12.0,112.66666666666667,27.934447074057747,88,143,107.0,1,150,60.0,59.083333333333336,52.08530091521572,8.0,4,17,6.0553007081949835,5.5
2016-10-17 00:20:00,107,1,3,"[00:20:00,00:40:00)",2016-10-17,1,0,0,20,17,1,143.0,11.0,112.66666666666667,27.934447074057747,88,143,107.0,1,150,60.0,59.083333333333336,52.08530091521572,7.75,5,11,2.753785273643051,7.5
2016-10-17 00:40:00,88,1,3,"[00:40:00,01:00:00)",2016-10-17,1,0,0,40,17,1,107.0,143.0,112.66666666666667,27.934447074057747,88,143,107.0,1,150,60.0,59.083333333333336,52.08530091521572,10.25,7,16,4.272001872658765,9.0
2016-10-17 01:00:00,10,1,3,"[01:00:00,01:20:00)",2016-10-17,1,0,1,0,17,1,88.0,107.0,8.0,3.4641016151377544,4,10,10.0,1,150,60.0,59.083333333333336,52.08530091521572,7.5,3,11,3.696845502136472,8.0
2016-10-17 01:20:00,10,1,3,"[01:20:00,01:40:00)",2016-10-17,1,0,1,20,17,1,10.0,88.0,8.0,3.4641016151377544,4,10,10.0,1,150,60.0,59.083333333333336,52.08530091521572,8.25,6,11,2.217355782608345,8.0
2016-10-17 01:40:00,4,1,3,"[01:40:00,02:00:00)",2016-10-17,1,0,1,40,17,1,10.0,10.0,8.0,3.4641016151377544,4,10,10.0,1,150,60.0,59.083333333333336,52.08530091521572,10.0,7,12,2.160246899469287,10.5
2016-10-17 02:00:00,5,1,3,"[02:00:00,02:20:00)",2016-10-17,1,0,2,0,17,1,4.0,10.0,3.0,2.0,1,5,3.0,1,150,60.0,59.083333333333336,52.08530091521572,5.5,4,7,1.7320508075688772,5.5
2016-10-17 02:20:00,3,1,3,"[02:20:00,02:40:00)",2016-10-17,1,0,2,20,17,1,5.0,4.0,3.0,2.0,1,5,3.0,1,150,60.0,59.083333333333336,52.08530091521572,6.75,4,8,1.8929694486000912,7.5
2016-10-17 02:40:00,1,1,3,"[02:40:00,03:00:00)",2016-10-17,1,0,2,40,17,1,3.0,5.0,3.0,2.0,1,5,3.0,1,150,60.0,59.083333333333336,52.08530091521572,7.75,4,10,2.8722813232690143,8.5
2016-10-17 03:00:00,8,1,3,"[03:00:00,03:20:00)",2016-10-17,1,0,3,0,17,1,1.0,3.0,5.333333333333333,3.7859388972001824,1,8,7.0,1,150,60.0,59.083333333333336,52.08530091521572,6.25,3,8,2.217355782608345,7.0
2016-10-17 03:20:00,1,1,3,"[03:20:00,03:40:00)",2016-10-17,1,0,3,20,17,1,8.0,1.0,5.333333333333333,3.7859388972001824,1,8,7.0,1,150,60.0,59.083333333333336,52.08530091521572,7.5,7,8,0.5773502691896257,7.5
2016-10-17 03:40:00,7,1,3,"[03:40:00,04:00:00)",2016-10-17,1,0,3,40,17,1,1.0,8.0,5.333333333333333,3.7859388972001824,1,8,7.0,1,150,60.0,59.083333333333336,52.08530091521572,9.0,6,11,2.160246899469287,9.5
2016-10-17 04:00:00,7,1,3,"[04:00:00,04:20:00)",2016-10-17,1,0,4,0,17,1,7.0,1.0,6.0,1.0,5,7,6.0,1,150,60.0,59.083333333333336,52.08530091521572,8.0,4,10,2.8284271247461903,9.0
2016-10-17 04:20:00,5,1,3,"[04:20:00,04:40:00)",2016-10-17,1,0,4,20,17,1,7.0,7.0,6.0,1.0,5,7,6.0,1,150,60.0,59.083333333333336,52.08530091521572,8.75,5,10,2.5,10.0
2016-10-17 04:40:00,6,1,3,"[04:40:00,05:00:00)",2016-10-17,1,0,4,40,17,1,5.0,7.0,6.0,1.0,5,7,6.0,1,150,60.0,59.083333333333336,52.08530091521572,13.0,11,16,2.160246899469287,12.5
2016-10-17 05:00:00,6,1,3,"[05:00:00,05:20:00)",2016-10-17,1,0,5,0,17,1,6.0,5.0,10.333333333333334,4.509249752822894,6,15,10.0,1,150,60.0,59.083333333333336,52.08530091521572,5.25,3,7,1.707825127659933,5.5
2016-10-17 05:20:00,10,1,3,"[05:20:00,05:40:00)",2016-10-17,1,0,5,20,17,1,6.0,6.0,10.333333333333334,4.509249752822894,6,15,10.0,1,150,60.0,59.083333333333336,52.08530091521572,2.5,1,5,1.7320508075688772,2.0
2016-10-17 05:40:00,15,1,3,"[05:40:00,06:00:00)",2016-10-17,1,0,5,40,17,1,10.0,6.0,10.333333333333334,4.509249752822894,6,15,10.0,1,150,60.0,59.083333333333336,52.08530091521572,4.75,3,8,2.217355782608345,4.0
2016-10-17 06:00:00,32,1,3,"[06:00:00,06:20:00)",2016-10-17,1,0,6,0,17,1,15.0,10.0,40.666666666666664,8.504900548115383,32,49,41.0,1,150,60.0,59.083333333333336,52.08530091521572,8.75,4,17,5.737304826019502,7.0
2016-10-17 06:20:00,41,1,3,"[06:20:00,06:40:00)",2016-10-17,1,0,6,20,17,1,32.0,15.0,40.666666666666664,8.504900548115383,32,49,41.0,1,150,60.0,59.083333333333336,52.08530091521572,13.25,9,18,4.425306015783918,13.0
2016-10-17 06:40:00,49,1,3,"[06:40:00,07:00:00)",2016-10-17,1,0,6,40,17,1,41.0,32.0,40.666666666666664,8.504900548115383,32,49,41.0,1,150,60.0,59.083333333333336,52.08530091521572,27.25,18,36,8.220908303425682,27.5
2016-10-17 07:00:00,87,1,3,"[07:00:00,07:20:00)",2016-10-17,1,0,7,0,17,1,49.0,41.0,100.66666666666667,12.34233905438241,87,111,104.0,1,150,60.0,59.083333333333336,52.08530091521572,26.75,22,32,4.272001872658765,26.5
2016-10-17 07:20:00,111,1,3,"[07:20:00,07:40:00)",2016-10-17,1,0,7,20,17,1,87.0,49.0,100.66666666666667,12.34233905438241,87,111,104.0,1,150,60.0,59.083333333333336,52.08530091521572,36.75,30,44,6.3966136874651625,36.5
2016-10-17 07:40:00,104,1,3,"[07:40:00,08:00:00)",2016-10-17,1,0,7,40,17,1,111.0,87.0,100.66666666666667,12.34233905438241,87,111,104.0,1,150,60.0,59.083333333333336,52.08530091521572,37.5,30,49,8.18535277187245,35.5
2016-10-17 08:00:00,123,1,3,"[08:00:00,08:20:00)",2016-10-17,1,0,8,0,17,1,104.0,111.0,140.0,14.798648586948742,123,150,147.0,1,150,60.0,59.083333333333336,52.08530091521572,48.0,41,51,4.690415759823429,50.0
2016-10-17 08:20:00,147,1,3,"[08:20:00,08:40:00)",2016-10-17,1,0,8,20,17,1,123.0,104.0,140.0,14.798648586948742,123,150,147.0,1,150,60.0,59.083333333333336,52.08530091521572,53.5,48,59,5.802298395176403,53.5
2016-10-17 08:40:00,150,1,3,"[08:40:00,09:00:00)",2016-10-17,1,0,8,40,17,1,147.0,123.0,140.0,14.798648586948742,123,150,147.0,1,150,60.0,59.083333333333336,52.08530091521572,51.25,42,62,8.220908303425682,50.5
2016-10-17 09:00:00,136,1,3,"[09:00:00,09:20:00)",2016-10-17,1,0,9,0,17,1,150.0,147.0,126.33333333333333,17.61628034896508,106,137,136.0,1,150,60.0,59.083333333333336,52.08530091521572,48.25,38,65,11.757976016304848,45.0
2016-10-17 09:20:00,137,1,3,"[09:20:00,09:40:00)",2016-10-17,1,0,9,20,17,1,136.0,150.0,126.33333333333333,17.61628034896508,106,137,136.0,1,150,60.0,59.083333333333336,52.08530091521572,47.0,40,52,5.291502622129181,48.0
2016-10-17 09:40:00,106,1,3,"[09:40:00,10:00:00)",2016-10-17,1,0,9,40,17,1,137.0,136.0,126.33333333333333,17.61628034896508,106,137,136.0,1,150,60.0,59.083333333333336,52.08530091521572,52.5,44,59,7.681145747868608,53.5
2016-10-17 10:00:00,78,1,3,"[10:00:00,10:20:00)",2016-10-17,1,0,10,0,17,1,106.0,137.0,79.66666666666667,3.78593889720018,77,84,78.0,1,150,60.0,59.083333333333336,52.08530091521572,50.25,42,56,6.946221994724902,51.5
2016-10-17 10:20:00,77,1,3,"[10:20:00,10:40:00)",2016-10-17,1,0,10,20,17,1,78.0,106.0,79.66666666666667,3.78593889720018,77,84,78.0,1,150,60.0,59.083333333333336,52.08530091521572,47.5,44,51,3.1091263510296048,47.5
2016-10-17 10:40:00,84,1,3,"[10:40:00,11:00:00)",2016-10-17,1,0,10,40,17,1,77.0,78.0,79.66666666666667,3.78593889720018,77,84,78.0,1,150,60.0,59.083333333333336,52.08530091521572,38.75,34,43,3.774917217635375,39.0
2016-10-17 11:00:00,79,1,3,"[11:00:00,11:20:00)",2016-10-17,1,0,11,0,17,1,84.0,77.0,76.33333333333333,4.618802153517004,71,79,79.0,1,150,60.0,59.083333333333336,52.08530091521572,33.0,27,39,6.377042156569663,33.0
2016-10-17 11:20:00,79,1,3,"[11:20:00,11:40:00)",2016-10-17,1,0,11,20,17,1,79.0,84.0,76.33333333333333,4.618802153517004,71,79,79.0,1,150,60.0,59.083333333333336,52.08530091521572,33.75,25,41,6.601767440112786,34.5
2016-10-17 11:40:00,71,1,3,"[11:40:00,12:00:00)",2016-10-17,1,0,11,40,17,1,79.0,79.0,76.33333333333333,4.618802153517004,71,79,79.0,1,150,60.0,59.083333333333336,52.08530091521572,41.0,35,49,6.683312551921141,40.0
2016-10-17 12:00:00,77,1,3,"[12:00:00,12:20:00)",2016-10-17,1,0,12,0,17,0,71.0,79.0,87.66666666666667,20.231987873991354,75,111,77.0,9,127,76.0,64.77777777777777,33.36389075556395,41.25,34,49,7.847504911329034,41.0
2016-10-17 12:20:00,75,1,3,"[12:20:00,12:40:00)",2016-10-17,1,0,12,20,17,0,77.0,71.0,87.66666666666667,20.231987873991354,75,111,77.0,9,127,76.0,64.77777777777777,33.36389075556395,39.25,33,46,6.238322424070967,39.0
2016-10-17 12:40:00,111,1,3,"[12:40:00,13:00:00)",2016-10-17,1,0,12,40,17,0,75.0,77.0,87.66666666666667,20.231987873991354,75,111,77.0,9,127,76.0,64.77777777777777,33.36389075556395,41.5,39,43,1.9148542155126762,42.0
2016-10-17 13:00:00,127,1,3,"[13:00:00,13:20:00)",2016-10-17,1,0,13,0,17,0,111.0,75.0,97.0,27.49545416973504,73,127,91.0,9,127,76.0,64.77777777777777,33.36389075556395,49.0,42,58,6.831300510639732,48.0
2016-10-17 13:20:00,91,1,3,"[13:20:00,13:40:00)",2016-10-17,1,0,13,20,17,0,127.0,111.0,97.0,27.49545416973504,73,127,91.0,9,127,76.0,64.77777777777777,33.36389075556395,43.25,24,64,16.600702796367788,42.5
2016-10-17 13:40:00,73,1,3,"[13:40:00,14:00:00)",2016-10-17,1,0,13,40,17,0,91.0,127.0,97.0,27.49545416973504,73,127,91.0,9,127,76.0,64.77777777777777,33.36389075556395,40.25,33,44,4.991659710623979,42.0
2016-10-17 14:00:00,75,1,3,"[14:00:00,14:20:00)",2016-10-17,1,0,14,0,17,0,73.0,91.0,86.0,12.767145334803704,75,100,83.0,9,127,76.0,64.77777777777777,33.36389075556395,48.0,42,58,7.118052168020874,46.0
2016-10-17 14:20:00,83,1,3,"[14:20:00,14:40:00)",2016-10-17,1,0,14,20,17,0,75.0,73.0,86.0,12.767145334803704,75,100,83.0,9,127,76.0,64.77777777777777,33.36389075556395,44.0,41,51,4.760952285695233,42.0
2016-10-17 14:40:00,100,1,3,"[14:40:00,15:00:00)",2016-10-17,1,0,14,40,17,0,83.0,75.0,86.0,12.767145334803704,75,100,83.0,9,127,76.0,64.77777777777777,33.36389075556395,44.25,33,55,9.069178573608527,44.5
2016-10-17 15:00:00,93,1,3,"[15:00:00,15:20:00)",2016-10-17,1,0,15,0,17,0,100.0,83.0,101.66666666666667,17.672954855748753,90,122,93.0,9,127,76.0,64.77777777777777,33.36389075556395,50.5,40,61,8.812869377601524,50.5
2016-10-17 15:20:00,122,1,3,"[15:20:00,15:40:00)",2016-10-17,1,0,15,20,17,0,93.0,100.0,101.66666666666667,17.672954855748753,90,122,93.0,9,127,76.0,64.77777777777777,33.36389075556395,49.25,41,65,10.90489186863706,45.5
2016-10-17 15:40:00,90,1,3,"[15:40:00,16:00:00)",2016-10-17,1,0,15,40,17,0,122.0,93.0,101.66666666666667,17.672954855748753,90,122,93.0,9,127,76.0,64.77777777777777,33.36389075556395,46.25,33,57,10.874281585465772,47.5
2016-10-17 16:00:00,91,1,3,"[16:00:00,16:20:00)",2016-10-17,1,0,16,0,17,0,90.0,122.0,91.66666666666667,2.081665999466134,90,94,91.0,9,127,76.0,64.77777777777777,33.36389075556395,52.0,44,60,8.16496580927726,52.0
2016-10-17 16:20:00,94,1,3,"[16:20:00,16:40:00)",2016-10-17,1,0,16,20,17,0,91.0,90.0,91.66666666666667,2.081665999466134,90,94,91.0,9,127,76.0,64.77777777777777,33.36389075556395,46.5,36,52,7.187952884282608,49.0
2016-10-17 16:40:00,90,1,3,"[16:40:00,17:00:00)",2016-10-17,1,0,16,40,17,0,94.0,91.0,91.66666666666667,2.081665999466134,90,94,91.0,9,127,76.0,64.77777777777777,33.36389075556395,44.0,37,50,5.715476066494082,44.5
2016-10-17 17:00:00,80,1,3,"[17:00:00,17:20:00)",2016-10-17,1,0,17,0,17,0,90.0,94.0,82.0,2.0,80,84,82.0,9,127,76.0,64.77777777777777,33.36389075556395,37.75,29,54,11.557825631723873,34.0
2016-10-17 17:20:00,82,1,3,"[17:20:00,17:40:00)",2016-10-17,1,0,17,20,17,0,80.0,90.0,82.0,2.0,80,84,82.0,9,127,76.0,64.77777777777777,33.36389075556395,39.0,30,45,7.3484692283495345,40.5
2016-10-17 17:40:00,84,1,3,"[17:40:00,18:00:00)",2016-10-17,1,0,17,40,17,0,82.0,80.0,82.0,2.0,80,84,82.0,9,127,76.0,64.77777777777777,33.36389075556395,34.25,30,39,3.774917217635375,34.0
2016-10-17 18:00:00,79,1,3,"[18:00:00,18:20:00)",2016-10-17,1,0,18,0,17,0,84.0,82.0,81.66666666666667,3.7859388972001833,79,86,80.0,9,127,76.0,64.77777777777777,33.36389075556395,27.25,22,34,4.9916597106239795,26.5
2016-10-17 18:20:00,86,1,3,"[18:20:00,18:40:00)",2016-10-17,1,0,18,20,17,0,79.0,84.0,81.66666666666667,3.7859388972001833,79,86,80.0,9,127,76.0,64.77777777777777,33.36389075556395,24.0,16,33,7.2571803523590805,23.5
2016-10-17 18:40:00,80,1,3,"[18:40:00,19:00:00)",2016-10-17,1,0,18,40,17,0,86.0,79.0,81.66666666666667,3.7859388972001833,79,86,80.0,9,127,76.0,64.77777777777777,33.36389075556395,22.25,17,25,3.593976442141304,23.5
2016-10-17 19:00:00,54,1,3,"[19:00:00,19:20:00)",2016-10-17,1,0,19,0,17,0,80.0,86.0,51.666666666666664,4.041451884327381,47,54,54.0,9,127,76.0,64.77777777777777,33.36389075556395,23.0,17,30,6.48074069840786,22.5
2016-10-17 19:20:00,47,1,3,"[19:20:00,19:40:00)",2016-10-17,1,0,19,20,17,0,54.0,80.0,51.666666666666664,4.041451884327381,47,54,54.0,9,127,76.0,64.77777777777777,33.36389075556395,20.5,18,27,4.358898943540673,18.5
2016-10-17 19:40:00,54,1,3,"[19:40:00,20:00:00)",2016-10-17,1,0,19,40,17,0,47.0,54.0,51.666666666666664,4.041451884327381,47,54,54.0,9,127,76.0,64.77777777777777,33.36389075556395,25.25,21,33,5.439056290693573,23.5
2016-10-17 20:00:00,51,1,3,"[20:00:00,20:20:00)",2016-10-17,1,0,20,0,17,0,54.0,47.0,39.666666666666664,13.316656236958787,25,51,43.0,9,127,76.0,64.77777777777777,33.36389075556395,24.75,17,30,5.7373048260195025,26.0
2016-10-17 20:20:00,25,1,3,"[20:20:00,20:40:00)",2016-10-17,1,0,20,20,17,0,51.0,54.0,39.666666666666664,13.316656236958787,25,51,43.0,9,127,76.0,64.77777777777777,33.36389075556395,18.0,16,20,1.6329931618554525,18.0
2016-10-17 20:40:00,43,1,3,"[20:40:00,21:00:00)",2016-10-17,1,0,20,40,17,0,25.0,51.0,39.666666666666664,13.316656236958787,25,51,43.0,9,127,76.0,64.77777777777777,33.36389075556395,18.25,16,21,2.0615528128088303,18.0
2016-10-17 21:00:00,23,1,3,"[21:00:00,21:20:00)",2016-10-17,1,0,21,0,17,0,43.0,25.0,23.333333333333332,1.5275252316519463,22,25,23.0,9,127,76.0,64.77777777777777,33.36389075556395,18.0,13,24,4.546060565661953,17.5
2016-10-17 21:20:00,25,1,3,"[21:20:00,21:40:00)",2016-10-17,1,0,21,20,17,0,23.0,43.0,23.333333333333332,1.5275252316519463,22,25,23.0,9,127,76.0,64.77777777777777,33.36389075556395,15.25,9,18,4.272001872658765,17.0
2016-10-17 21:40:00,22,1,3,"[21:40:00,22:00:00)",2016-10-17,1,0,21,40,17,0,25.0,23.0,23.333333333333332,1.5275252316519463,22,25,23.0,9,127,76.0,64.77777777777777,33.36389075556395,15.5,9,20,4.654746681256314,16.5
2016-10-17 22:00:00,16,1,3,"[22:00:00,22:20:00)",2016-10-17,1,0,22,0,17,0,22.0,25.0,20.666666666666668,6.429100507328636,16,28,18.0,9,127,76.0,64.77777777777777,33.36389075556395,13.25,9,20,5.315072906367325,12.0
2016-10-17 22:20:00,18,1,3,"[22:20:00,22:40:00)",2016-10-17,1,0,22,20,17,0,16.0,22.0,20.666666666666668,6.429100507328636,16,28,18.0,9,127,76.0,64.77777777777777,33.36389075556395,11.25,7,16,3.685557397915997,11.0
