time_start,volume,direction,tollgate_id,time_window,date,weekday,weekend,hour,minute,day,am_pm,volume_anterior,volume_anterior_2,media_volume,desvio_padrao
2016-10-09 15:40:00,89,1,3,"[15:40:00,16:00:00)",2016-10-09,7,1,15,40,9,0,95.0,97.0,105.0,21.72556098240043
2016-10-09 16:00:00,99,1,3,"[16:00:00,16:20:00)",2016-10-09,7,1,16,0,9,0,89.0,95.0,111.75,22.291627725822686
2016-10-09 16:20:00,100,1,3,"[16:20:00,16:40:00)",2016-10-09,7,1,16,20,9,0,99.0,89.0,104.25,15.107944929738126
2016-10-09 16:40:00,111,1,3,"[16:40:00,17:00:00)",2016-10-09,7,1,16,40,9,0,100.0,99.0,105.25,4.193248541803042
2016-10-09 17:00:00,76,1,3,"[17:00:00,17:20:00)",2016-10-09,7,1,17,0,9,0,111.0,100.0,93.5,19.4164878389476
2016-10-09 17:20:00,91,1,3,"[17:20:00,17:40:00)",2016-10-09,7,1,17,20,9,0,76.0,111.0,91.0,12.083045973594572
2016-10-09 17:40:00,93,1,3,"[17:40:00,18:00:00)",2016-10-09,7,1,17,40,9,0,91.0,76.0,87.75,10.781929326423912
2016-10-09 18:00:00,70,1,3,"[18:00:00,18:20:00)",2016-10-09,7,1,18,0,9,0,93.0,91.0,77.75,7.588368291888139
2016-10-09 18:20:00,80,1,3,"[18:20:00,18:40:00)",2016-10-09,7,1,18,20,9,0,70.0,93.0,91.25,12.419742348374221
2016-10-09 18:40:00,73,1,3,"[18:40:00,19:00:00)",2016-10-09,7,1,18,40,9,0,80.0,70.0,76.25,5.123475382979801
2016-10-09 19:00:00,54,1,3,"[19:00:00,19:20:00)",2016-10-09,7,1,19,0,9,0,73.0,80.0,63.0,8.869423130433379
2016-10-09 19:20:00,49,1,3,"[19:20:00,19:40:00)",2016-10-09,7,1,19,20,9,0,54.0,73.0,69.75,15.777093099385157
2016-10-09 19:40:00,46,1,3,"[19:40:00,20:00:00)",2016-10-09,7,1,19,40,9,0,49.0,54.0,68.75,16.11159003119597
2016-10-09 20:00:00,53,1,3,"[20:00:00,20:20:00)",2016-10-09,7,1,20,0,9,0,46.0,49.0,56.25,9.215023964519391
2016-10-09 20:20:00,44,1,3,"[20:20:00,20:40:00)",2016-10-09,7,1,20,20,9,0,53.0,46.0,50.0,12.110601416389967
2016-10-09 20:40:00,38,1,3,"[20:40:00,21:00:00)",2016-10-09,7,1,20,40,9,0,44.0,53.0,48.5,13.025615788386615
2016-10-09 21:00:00,32,1,3,"[21:00:00,21:20:00)",2016-10-09,7,1,21,0,9,0,38.0,44.0,29.25,5.7373048260195025
2016-10-09 21:20:00,34,1,3,"[21:20:00,21:40:00)",2016-10-09,7,1,21,20,9,0,32.0,38.0,39.0,3.559026084010437
2016-10-09 21:40:00,33,1,3,"[21:40:00,22:00:00)",2016-10-09,7,1,21,40,9,0,34.0,32.0,31.0,2.70801280154532
2016-10-09 22:00:00,12,1,3,"[22:00:00,22:20:00)",2016-10-09,7,1,22,0,9,0,33.0,34.0,20.5,6.557438524302
2016-10-09 22:20:00,20,1,3,"[22:20:00,22:40:00)",2016-10-09,7,1,22,20,9,0,12.0,33.0,20.5,1.290994448735806
2016-10-09 22:40:00,13,1,3,"[22:40:00,23:00:00)",2016-10-09,7,1,22,40,9,0,20.0,12.0,25.0,11.343133018115703
2016-10-09 23:00:00,18,1,3,"[23:00:00,23:20:00)",2016-10-09,7,1,23,0,9,0,13.0,20.0,13.75,3.5000000000000004
2016-10-09 23:20:00,8,1,3,"[23:20:00,23:40:00)",2016-10-09,7,1,23,20,9,0,18.0,13.0,10.75,2.7537852736430515
2016-10-09 23:40:00,16,1,3,"[23:40:00,00:00:00)",2016-10-09,7,1,23,40,9,0,8.0,18.0,12.75,2.362907813126304
2016-10-10 00:00:00,126,1,3,"[00:00:00,00:20:00)",2016-10-10,1,0,0,0,10,1,16.0,8.0,145.4,25.422431040323428
2016-10-10 00:20:00,80,1,3,"[00:20:00,00:40:00)",2016-10-10,1,0,0,20,10,1,126.0,16.0,96.2,13.236313686219436
2016-10-10 00:40:00,62,1,3,"[00:40:00,01:00:00)",2016-10-10,1,0,0,40,10,1,80.0,126.0,76.6,14.993331851193048
2016-10-10 01:00:00,8,1,3,"[01:00:00,01:20:00)",2016-10-10,1,0,1,0,10,1,62.0,80.0,9.2,3.96232255123179
2016-10-10 01:20:00,4,1,3,"[01:20:00,01:40:00)",2016-10-10,1,0,1,20,10,1,8.0,62.0,6.8,3.96232255123179
2016-10-10 01:40:00,3,1,3,"[01:40:00,02:00:00)",2016-10-10,1,0,1,40,10,1,4.0,8.0,5.4,2.792848008753788
2016-10-10 02:00:00,2,1,3,"[02:00:00,02:20:00)",2016-10-10,1,0,2,0,10,1,3.0,4.0,5.4,2.5099800796022262
2016-10-10 02:20:00,3,1,3,"[02:20:00,02:40:00)",2016-10-10,1,0,2,20,10,1,2.0,3.0,3.8,0.8366600265340756
2016-10-10 02:40:00,6,1,3,"[02:40:00,03:00:00)",2016-10-10,1,0,2,40,10,1,3.0,2.0,2.6,2.3021728866442674
2016-10-10 03:00:00,3,1,3,"[03:00:00,03:20:00)",2016-10-10,1,0,3,0,10,1,6.0,3.0,5.0,1.8708286933869707
2016-10-10 03:20:00,7,1,3,"[03:20:00,03:40:00)",2016-10-10,1,0,3,20,10,1,3.0,6.0,4.0,3.872983346207417
2016-10-10 03:40:00,2,1,3,"[03:40:00,04:00:00)",2016-10-10,1,0,3,40,10,1,7.0,3.0,5.6,3.2093613071762426
2016-10-10 04:00:00,3,1,3,"[04:00:00,04:20:00)",2016-10-10,1,0,4,0,10,1,2.0,7.0,4.8,1.6431676725154984
2016-10-10 04:20:00,7,1,3,"[04:20:00,04:40:00)",2016-10-10,1,0,4,20,10,1,3.0,2.0,6.8,2.04939015319192
2016-10-10 04:40:00,9,1,3,"[04:40:00,05:00:00)",2016-10-10,1,0,4,40,10,1,7.0,3.0,7.0,2.5495097567963922
2016-10-10 05:00:00,14,1,3,"[05:00:00,05:20:00)",2016-10-10,1,0,5,0,10,1,9.0,7.0,10.2,3.1937438845342623
2016-10-10 05:20:00,16,1,3,"[05:20:00,05:40:00)",2016-10-10,1,0,5,20,10,1,14.0,9.0,9.4,4.159326868617085
2016-10-10 05:40:00,7,1,3,"[05:40:00,06:00:00)",2016-10-10,1,0,5,40,10,1,16.0,14.0,11.6,3.4351128074635335
2016-10-10 06:00:00,16,1,3,"[06:00:00,06:20:00)",2016-10-10,1,0,6,0,10,1,7.0,16.0,24.6,6.465291950097845
2016-10-10 06:20:00,37,1,3,"[06:20:00,06:40:00)",2016-10-10,1,0,6,20,10,1,16.0,7.0,41.2,4.711687595755899
2016-10-10 06:40:00,42,1,3,"[06:40:00,07:00:00)",2016-10-10,1,0,6,40,10,1,37.0,16.0,56.4,10.502380682492898
2016-10-10 07:00:00,61,1,3,"[07:00:00,07:20:00)",2016-10-10,1,0,7,0,10,1,42.0,37.0,74.6,10.807404868885037
2016-10-10 07:20:00,84,1,3,"[07:20:00,07:40:00)",2016-10-10,1,0,7,20,10,1,61.0,42.0,90.8,15.53061492665374
2016-10-10 07:40:00,80,1,3,"[07:40:00,08:00:00)",2016-10-10,1,0,7,40,10,1,84.0,61.0,104.6,20.54993917265937
2016-10-10 08:00:00,124,1,3,"[08:00:00,08:20:00)",2016-10-10,1,0,8,0,10,1,80.0,84.0,135.4,22.82104292095346
2016-10-10 08:20:00,99,1,3,"[08:20:00,08:40:00)",2016-10-10,1,0,8,20,10,1,124.0,80.0,140.0,29.21472231598308
2016-10-10 08:40:00,138,1,3,"[08:40:00,09:00:00)",2016-10-10,1,0,8,40,10,1,99.0,124.0,152.6,10.33440854621105
2016-10-10 09:00:00,120,1,3,"[09:00:00,09:20:00)",2016-10-10,1,0,9,0,10,1,138.0,99.0,139.6,12.340988615179901
2016-10-10 09:20:00,109,1,3,"[09:20:00,09:40:00)",2016-10-10,1,0,9,20,10,1,120.0,138.0,119.4,11.523888232710346
2016-10-10 09:40:00,95,1,3,"[09:40:00,10:00:00)",2016-10-10,1,0,9,40,10,1,109.0,120.0,106.0,7.648529270389178
2016-10-10 10:00:00,79,1,3,"[10:00:00,10:20:00)",2016-10-10,1,0,10,0,10,1,95.0,109.0,87.6,16.667333320000534
2016-10-10 10:20:00,95,1,3,"[10:20:00,10:40:00)",2016-10-10,1,0,10,20,10,1,79.0,95.0,88.0,7.0
2016-10-10 10:40:00,94,1,3,"[10:40:00,11:00:00)",2016-10-10,1,0,10,40,10,1,95.0,79.0,87.4,5.770615218501405
2016-10-10 11:00:00,85,1,3,"[11:00:00,11:20:00)",2016-10-10,1,0,11,0,10,1,94.0,95.0,73.4,9.44986772394196
2016-10-10 11:20:00,80,1,3,"[11:20:00,11:40:00)",2016-10-10,1,0,11,20,10,1,85.0,94.0,77.4,3.435112807463533
2016-10-10 11:40:00,70,1,3,"[11:40:00,12:00:00)",2016-10-10,1,0,11,40,10,1,80.0,85.0,66.8,7.596051605933177
2016-10-10 12:00:00,93,1,3,"[12:00:00,12:20:00)",2016-10-10,1,0,12,0,10,0,70.0,80.0,86.8,8.136338242723197
2016-10-10 12:20:00,79,1,3,"[12:20:00,12:40:00)",2016-10-10,1,0,12,20,10,0,93.0,70.0,80.6,4.037325847637268
2016-10-10 12:40:00,80,1,3,"[12:40:00,13:00:00)",2016-10-10,1,0,12,40,10,0,79.0,93.0,88.6,14.484474446799924
2016-10-10 13:00:00,66,1,3,"[13:00:00,13:20:00)",2016-10-10,1,0,13,0,10,0,80.0,79.0,90.4,22.556595487794695
2016-10-10 13:20:00,106,1,3,"[13:20:00,13:40:00)",2016-10-10,1,0,13,20,10,0,66.0,80.0,94.2,13.663820841916802
2016-10-10 13:40:00,70,1,3,"[13:40:00,14:00:00)",2016-10-10,1,0,13,40,10,0,106.0,66.0,81.8,12.47798060585125
2016-10-10 14:00:00,104,1,3,"[14:00:00,14:20:00)",2016-10-10,1,0,14,0,10,0,70.0,106.0,97.2,13.516656391282572
2016-10-10 14:20:00,83,1,3,"[14:20:00,14:40:00)",2016-10-10,1,0,14,20,10,0,104.0,70.0,91.0,7.778174593052021
2016-10-10 14:40:00,83,1,3,"[14:40:00,15:00:00)",2016-10-10,1,0,14,40,10,0,83.0,104.0,89.0,9.027735042633894
2016-10-10 15:00:00,99,1,3,"[15:00:00,15:20:00)",2016-10-10,1,0,15,0,10,0,83.0,83.0,89.8,11.819475453673906
2016-10-10 15:20:00,84,1,3,"[15:20:00,15:40:00)",2016-10-10,1,0,15,20,10,0,99.0,83.0,96.0,17.44992836661515
2016-10-10 15:40:00,74,1,3,"[15:40:00,16:00:00)",2016-10-10,1,0,15,40,10,0,84.0,99.0,82.2,9.628083921528727
2016-10-10 16:00:00,85,1,3,"[16:00:00,16:20:00)",2016-10-10,1,0,16,0,10,0,74.0,84.0,92.0,8.831760866327848
2016-10-10 16:20:00,86,1,3,"[16:20:00,16:40:00)",2016-10-10,1,0,16,20,10,0,85.0,74.0,87.8,5.215361924162118
2016-10-10 16:40:00,92,1,3,"[16:40:00,17:00:00)",2016-10-10,1,0,16,40,10,0,86.0,85.0,91.2,14.549914089093448
2016-10-10 17:00:00,79,1,3,"[17:00:00,17:20:00)",2016-10-10,1,0,17,0,10,0,92.0,86.0,82.0,3.2403703492039284
2016-10-10 17:20:00,94,1,3,"[17:20:00,17:40:00)",2016-10-10,1,0,17,20,10,0,79.0,92.0,89.6,6.188699378706322
2016-10-10 17:40:00,117,1,3,"[17:40:00,18:00:00)",2016-10-10,1,0,17,40,10,0,94.0,79.0,90.8,15.221695043588278
2016-10-10 18:00:00,63,1,3,"[18:00:00,18:20:00)",2016-10-10,1,0,18,0,10,0,117.0,94.0,79.4,12.033287165193059
2016-10-10 18:20:00,64,1,3,"[18:20:00,18:40:00)",2016-10-10,1,0,18,20,10,0,63.0,117.0,75.4,15.899685531481431
2016-10-10 18:40:00,72,1,3,"[18:40:00,19:00:00)",2016-10-10,1,0,18,40,10,0,64.0,63.0,74.6,3.974921382870358
2016-10-10 19:00:00,50,1,3,"[19:00:00,19:20:00)",2016-10-10,1,0,19,0,10,0,72.0,64.0,52.6,5.813776741499453
2016-10-10 19:20:00,54,1,3,"[19:20:00,19:40:00)",2016-10-10,1,0,19,20,10,0,50.0,72.0,50.8,4.919349550499537
2016-10-10 19:40:00,55,1,3,"[19:40:00,20:00:00)",2016-10-10,1,0,19,40,10,0,54.0,50.0,53.0,4.47213595499958
2016-10-10 20:00:00,44,1,3,"[20:00:00,20:20:00)",2016-10-10,1,0,20,0,10,0,55.0,54.0,41.2,7.661592523751182
2016-10-10 20:20:00,42,1,3,"[20:20:00,20:40:00)",2016-10-10,1,0,20,20,10,0,44.0,55.0,42.8,12.194260945215172
2016-10-10 20:40:00,44,1,3,"[20:40:00,21:00:00)",2016-10-10,1,0,20,40,10,0,42.0,44.0,41.0,4.5276925690687095
2016-10-10 21:00:00,33,1,3,"[21:00:00,21:20:00)",2016-10-10,1,0,21,0,10,0,44.0,42.0,29.0,4.06201920231798
2016-10-10 21:20:00,40,1,3,"[21:20:00,21:40:00)",2016-10-10,1,0,21,20,10,0,33.0,44.0,36.0,6.284902544988268
2016-10-10 21:40:00,18,1,3,"[21:40:00,22:00:00)",2016-10-10,1,0,21,40,10,0,40.0,33.0,27.0,6.928203230275509
2016-10-10 22:00:00,24,1,3,"[22:00:00,22:20:00)",2016-10-10,1,0,22,0,10,0,18.0,40.0,18.8,3.271085446759225
2016-10-10 22:20:00,22,1,3,"[22:20:00,22:40:00)",2016-10-10,1,0,22,20,10,0,24.0,18.0,22.0,6.819090848492928
2016-10-10 22:40:00,23,1,3,"[22:40:00,23:00:00)",2016-10-10,1,0,22,40,10,0,22.0,24.0,26.8,4.8166378315169185
2016-10-10 23:00:00,10,1,3,"[23:00:00,23:20:00)",2016-10-10,1,0,23,0,10,0,23.0,22.0,10.2,2.588435821108957
2016-10-10 23:20:00,21,1,3,"[23:20:00,23:40:00)",2016-10-10,1,0,23,20,10,0,10.0,23.0,13.8,4.08656334834051
2016-10-10 23:40:00,28,1,3,"[23:40:00,00:00:00)",2016-10-10,1,0,23,40,10,0,21.0,10.0,18.6,7.402702209328699
2016-10-11 00:00:00,110,1,3,"[00:00:00,00:20:00)",2016-10-11,2,0,0,0,11,1,28.0,21.0,153.0,54.33844556726542
2016-10-11 00:20:00,83,1,3,"[00:20:00,00:40:00)",2016-10-11,2,0,0,20,11,1,110.0,28.0,103.5,30.160680805755472
2016-10-11 00:40:00,65,1,3,"[00:40:00,01:00:00)",2016-10-11,2,0,0,40,11,1,83.0,110.0,70.75,14.568802284333465
2016-10-11 01:00:00,6,1,3,"[01:00:00,01:20:00)",2016-10-11,2,0,1,0,11,1,65.0,83.0,9.25,2.5
2016-10-11 01:20:00,8,1,3,"[01:20:00,01:40:00)",2016-10-11,2,0,1,20,11,1,6.0,65.0,7.75,1.707825127659933
2016-10-11 01:40:00,8,1,3,"[01:40:00,02:00:00)",2016-10-11,2,0,1,40,11,1,8.0,6.0,6.5,1.7320508075688772
2016-10-11 02:00:00,8,1,3,"[02:00:00,02:20:00)",2016-10-11,2,0,2,0,11,1,8.0,8.0,5.25,1.8929694486000914
2016-10-11 02:20:00,5,1,3,"[02:20:00,02:40:00)",2016-10-11,2,0,2,20,11,1,8.0,8.0,4.0,0.816496580927726
2016-10-11 02:40:00,5,1,3,"[02:40:00,03:00:00)",2016-10-11,2,0,2,40,11,1,5.0,8.0,5.0,2.160246899469287
2016-10-11 03:00:00,2,1,3,"[03:00:00,03:20:00)",2016-10-11,2,0,3,0,11,1,5.0,5.0,4.75,1.8929694486000912
2016-10-11 03:20:00,2,1,3,"[03:20:00,03:40:00)",2016-10-11,2,0,3,20,11,1,2.0,5.0,2.0,0.816496580927726
2016-10-11 03:40:00,8,1,3,"[03:40:00,04:00:00)",2016-10-11,2,0,3,40,11,1,2.0,2.0,5.5,1.9148542155126762
2016-10-11 04:00:00,3,1,3,"[04:00:00,04:20:00)",2016-10-11,2,0,4,0,11,1,8.0,2.0,4.5,1.7320508075688772
2016-10-11 04:20:00,4,1,3,"[04:20:00,04:40:00)",2016-10-11,2,0,4,20,11,1,3.0,8.0,4.75,2.9860788111948193
2016-10-11 04:40:00,13,1,3,"[04:40:00,05:00:00)",2016-10-11,2,0,4,40,11,1,4.0,3.0,7.25,4.272001872658765
2016-10-11 05:00:00,12,1,3,"[05:00:00,05:20:00)",2016-10-11,2,0,5,0,11,1,13.0,4.0,12.25,1.2583057392117913
2016-10-11 05:20:00,18,1,3,"[05:20:00,05:40:00)",2016-10-11,2,0,5,20,11,1,12.0,13.0,13.25,4.272001872658766
2016-10-11 05:40:00,16,1,3,"[05:40:00,06:00:00)",2016-10-11,2,0,5,40,11,1,18.0,12.0,17.5,3.4156502553198664
2016-10-11 06:00:00,17,1,3,"[06:00:00,06:20:00)",2016-10-11,2,0,6,0,11,1,16.0,18.0,22.25,3.593976442141304
2016-10-11 06:20:00,39,1,3,"[06:20:00,06:40:00)",2016-10-11,2,0,6,20,11,1,17.0,16.0,38.25,6.396613687465163
2016-10-11 06:40:00,53,1,3,"[06:40:00,07:00:00)",2016-10-11,2,0,6,40,11,1,39.0,17.0,55.5,7.14142842854285
2016-10-11 07:00:00,54,1,3,"[07:00:00,07:20:00)",2016-10-11,2,0,7,0,11,1,53.0,39.0,66.0,13.638181696985855
2016-10-11 07:20:00,79,1,3,"[07:20:00,07:40:00)",2016-10-11,2,0,7,20,11,1,54.0,53.0,81.5,10.63014581273465
2016-10-11 07:40:00,84,1,3,"[07:40:00,08:00:00)",2016-10-11,2,0,7,40,11,1,79.0,54.0,98.5,16.54287359157008
2016-10-11 08:00:00,116,1,3,"[08:00:00,08:20:00)",2016-10-11,2,0,8,0,11,1,84.0,79.0,121.25,24.102212899787162
2016-10-11 08:20:00,111,1,3,"[08:20:00,08:40:00)",2016-10-11,2,0,8,20,11,1,116.0,84.0,134.75,49.989165492801206
2016-10-11 08:40:00,129,1,3,"[08:40:00,09:00:00)",2016-10-11,2,0,8,40,11,1,111.0,116.0,154.75,37.339657202497186
2016-10-11 09:00:00,118,1,3,"[09:00:00,09:20:00)",2016-10-11,2,0,9,0,11,1,129.0,111.0,136.5,36.3547337587097
2016-10-11 09:20:00,115,1,3,"[09:20:00,09:40:00)",2016-10-11,2,0,9,20,11,1,118.0,129.0,145.5,52.29722745997153
2016-10-11 09:40:00,92,1,3,"[09:40:00,10:00:00)",2016-10-11,2,0,9,40,11,1,115.0,118.0,114.75,39.60955271985114
2016-10-11 10:00:00,68,1,3,"[10:00:00,10:20:00)",2016-10-11,2,0,10,0,11,1,92.0,115.0,77.5,6.350852961085882
2016-10-11 10:20:00,70,1,3,"[10:20:00,10:40:00)",2016-10-11,2,0,10,20,11,1,68.0,92.0,78.75,12.971121771072848
2016-10-11 10:40:00,74,1,3,"[10:40:00,11:00:00)",2016-10-11,2,0,10,40,11,1,70.0,68.0,81.75,7.32006375199925
2016-10-11 11:00:00,69,1,3,"[11:00:00,11:20:00)",2016-10-11,2,0,11,0,11,1,74.0,70.0,69.75,10.688779163215974
2016-10-11 11:20:00,94,1,3,"[11:20:00,11:40:00)",2016-10-11,2,0,11,20,11,1,69.0,74.0,74.25,18.337120820892245
2016-10-11 11:40:00,72,1,3,"[11:40:00,12:00:00)",2016-10-11,2,0,11,40,11,1,94.0,69.0,75.0,7.52772652709081
2016-10-11 12:00:00,80,1,3,"[12:00:00,12:20:00)",2016-10-11,2,0,12,0,11,0,72.0,94.0,89.75,15.840349322747484
2016-10-11 12:20:00,98,1,3,"[12:20:00,12:40:00)",2016-10-11,2,0,12,20,11,0,80.0,72.0,88.75,8.22090830342568
2016-10-11 12:40:00,89,1,3,"[12:40:00,13:00:00)",2016-10-11,2,0,12,40,11,0,98.0,80.0,82.5,12.124355652982139
2016-10-11 13:00:00,120,1,3,"[13:00:00,13:20:00)",2016-10-11,2,0,13,0,11,0,89.0,98.0,100.25,13.225606476327151
2016-10-11 13:20:00,148,1,3,"[13:20:00,13:40:00)",2016-10-11,2,0,13,20,11,0,120.0,89.0,106.25,28.146935890075138
2016-10-11 13:40:00,79,1,3,"[13:40:00,14:00:00)",2016-10-11,2,0,13,40,11,0,148.0,120.0,89.5,10.999999999999998
2016-10-11 14:00:00,75,1,3,"[14:00:00,14:20:00)",2016-10-11,2,0,14,0,11,0,79.0,148.0,88.5,11.902380714238083
2016-10-11 14:20:00,112,1,3,"[14:20:00,14:40:00)",2016-10-11,2,0,14,20,11,0,75.0,79.0,91.5,13.916417163432069
2016-10-11 14:40:00,109,1,3,"[14:40:00,15:00:00)",2016-10-11,2,0,14,40,11,0,112.0,75.0,101.5,13.699148392023014
2016-10-11 15:00:00,80,1,3,"[15:00:00,15:20:00)",2016-10-11,2,0,15,0,11,0,109.0,112.0,79.0,2.7080128015453213
2016-10-11 15:20:00,61,1,3,"[15:20:00,15:40:00)",2016-10-11,2,0,15,20,11,0,80.0,109.0,82.75,19.80530232033836
2016-10-11 15:40:00,92,1,3,"[15:40:00,16:00:00)",2016-10-11,2,0,15,40,11,0,61.0,80.0,83.0,9.41629792788369
2016-10-11 16:00:00,86,1,3,"[16:00:00,16:20:00)",2016-10-11,2,0,16,0,11,0,92.0,61.0,81.75,6.551081335677848
2016-10-11 16:20:00,93,1,3,"[16:20:00,16:40:00)",2016-10-11,2,0,16,20,11,0,86.0,92.0,93.25,2.629955639676584
2016-10-11 16:40:00,87,1,3,"[16:40:00,17:00:00)",2016-10-11,2,0,16,40,11,0,93.0,86.0,87.5,5.916079783099616
2016-10-11 17:00:00,98,1,3,"[17:00:00,17:20:00)",2016-10-11,2,0,17,0,11,0,87.0,93.0,84.0,9.93310961716756
2016-10-11 17:20:00,89,1,3,"[17:20:00,17:40:00)",2016-10-11,2,0,17,20,11,0,98.0,87.0,80.75,7.932002689527196
2016-10-11 17:40:00,118,1,3,"[17:40:00,18:00:00)",2016-10-11,2,0,17,40,11,0,89.0,98.0,98.0,16.97056274847714
2016-10-11 18:00:00,78,1,3,"[18:00:00,18:20:00)",2016-10-11,2,0,18,0,11,0,118.0,89.0,81.0,7.257180352359082
2016-10-11 18:20:00,76,1,3,"[18:20:00,18:40:00)",2016-10-11,2,0,18,20,11,0,78.0,118.0,76.5,8.346656017032608
2016-10-11 18:40:00,75,1,3,"[18:40:00,19:00:00)",2016-10-11,2,0,18,40,11,0,76.0,78.0,78.5,8.812869377601524
2016-10-11 19:00:00,70,1,3,"[19:00:00,19:20:00)",2016-10-11,2,0,19,0,11,0,75.0,76.0,55.25,10.53169818531972
2016-10-11 19:20:00,54,1,3,"[19:20:00,19:40:00)",2016-10-11,2,0,19,20,11,0,70.0,75.0,55.25,2.9860788111948193
2016-10-11 19:40:00,51,1,3,"[19:40:00,20:00:00)",2016-10-11,2,0,19,40,11,0,54.0,70.0,52.5,5.802298395176405
2016-10-11 20:00:00,46,1,3,"[20:00:00,20:20:00)",2016-10-11,2,0,20,0,11,0,51.0,54.0,55.5,7.895146188218006
2016-10-11 20:20:00,37,1,3,"[20:20:00,20:40:00)",2016-10-11,2,0,20,20,11,0,46.0,51.0,38.5,6.454972243679028
2016-10-11 20:40:00,52,1,3,"[20:40:00,21:00:00)",2016-10-11,2,0,20,40,11,0,37.0,46.0,43.25,8.616843969807043
2016-10-11 21:00:00,37,1,3,"[21:00:00,21:20:00)",2016-10-11,2,0,21,0,11,0,52.0,37.0,33.75,4.9916597106239795
2016-10-11 21:20:00,37,1,3,"[21:20:00,21:40:00)",2016-10-11,2,0,21,20,11,0,37.0,52.0,31.25,11.086778913041726
2016-10-11 21:40:00,33,1,3,"[21:40:00,22:00:00)",2016-10-11,2,0,21,40,11,0,37.0,37.0,36.0,7.25718035235908
2016-10-11 22:00:00,18,1,3,"[22:00:00,22:20:00)",2016-10-11,2,0,22,0,11,0,33.0,37.0,21.25,2.753785273643051
2016-10-11 22:20:00,16,1,3,"[22:20:00,22:40:00)",2016-10-11,2,0,22,20,11,0,18.0,33.0,26.5,7.416198487095663
2016-10-11 22:40:00,16,1,3,"[22:40:00,23:00:00)",2016-10-11,2,0,22,40,11,0,16.0,18.0,24.0,7.831560082980487
2016-10-11 23:00:00,12,1,3,"[23:00:00,23:20:00)",2016-10-11,2,0,23,0,11,0,16.0,16.0,14.0,3.559026084010437
2016-10-11 23:20:00,9,1,3,"[23:20:00,23:40:00)",2016-10-11,2,0,23,20,11,0,12.0,16.0,13.75,5.619905100029122
2016-10-11 23:40:00,12,1,3,"[23:40:00,00:00:00)",2016-10-11,2,0,23,40,11,0,9.0,12.0,11.75,2.6299556396765835
2016-10-12 00:00:00,132,1,3,"[00:00:00,00:20:00)",2016-10-12,3,0,0,0,12,1,12.0,9.0,129.75,3.86221007541882
2016-10-12 00:20:00,90,1,3,"[00:20:00,00:40:00)",2016-10-12,3,0,0,20,12,1,132.0,12.0,98.0,12.192894105447921
2016-10-12 00:40:00,64,1,3,"[00:40:00,01:00:00)",2016-10-12,3,0,0,40,12,1,90.0,132.0,63.5,8.736894948054104
2016-10-12 01:00:00,7,1,3,"[01:00:00,01:20:00)",2016-10-12,3,0,1,0,12,1,64.0,90.0,7.5,1.0
2016-10-12 01:20:00,13,1,3,"[01:20:00,01:40:00)",2016-10-12,3,0,1,20,12,1,7.0,64.0,7.25,4.031128874149275
2016-10-12 01:40:00,15,1,3,"[01:40:00,02:00:00)",2016-10-12,3,0,1,40,12,1,13.0,7.0,8.75,4.193248541803041
2016-10-12 02:00:00,11,1,3,"[02:00:00,02:20:00)",2016-10-12,3,0,2,0,12,1,15.0,13.0,8.0,2.581988897471611
2016-10-12 02:20:00,5,1,3,"[02:20:00,02:40:00)",2016-10-12,3,0,2,20,12,1,11.0,15.0,7.75,3.593976442141304
2016-10-12 02:40:00,6,1,3,"[02:40:00,03:00:00)",2016-10-12,3,0,2,40,12,1,5.0,11.0,5.75,3.095695936834452
2016-10-12 03:00:00,5,1,3,"[03:00:00,03:20:00)",2016-10-12,3,0,3,0,12,1,6.0,5.0,3.5,1.7320508075688772
2016-10-12 03:20:00,7,1,3,"[03:20:00,03:40:00)",2016-10-12,3,0,3,20,12,1,5.0,6.0,5.25,2.6299556396765835
2016-10-12 03:40:00,4,1,3,"[03:40:00,04:00:00)",2016-10-12,3,0,3,40,12,1,7.0,5.0,5.75,1.2583057392117918
2016-10-12 04:00:00,5,1,3,"[04:00:00,04:20:00)",2016-10-12,3,0,4,0,12,1,4.0,7.0,5.5,3.1091263510296048
2016-10-12 04:20:00,8,1,3,"[04:20:00,04:40:00)",2016-10-12,3,0,4,20,12,1,5.0,4.0,5.75,2.0615528128088303
2016-10-12 04:40:00,5,1,3,"[04:40:00,05:00:00)",2016-10-12,3,0,4,40,12,1,8.0,5.0,6.25,2.5
2016-10-12 05:00:00,8,1,3,"[05:00:00,05:20:00)",2016-10-12,3,0,5,0,12,1,5.0,8.0,8.25,2.0615528128088303
2016-10-12 05:20:00,9,1,3,"[05:20:00,05:40:00)",2016-10-12,3,0,5,20,12,1,8.0,5.0,11.25,2.0615528128088303
2016-10-12 05:40:00,19,1,3,"[05:40:00,06:00:00)",2016-10-12,3,0,5,40,12,1,9.0,8.0,15.25,5.560275772537426
2016-10-12 06:00:00,20,1,3,"[06:00:00,06:20:00)",2016-10-12,3,0,6,0,12,1,19.0,9.0,21.25,1.892969448600091
2016-10-12 06:20:00,35,1,3,"[06:20:00,06:40:00)",2016-10-12,3,0,6,20,12,1,20.0,19.0,34.75,6.601767440112786
2016-10-12 06:40:00,36,1,3,"[06:40:00,07:00:00)",2016-10-12,3,0,6,40,12,1,35.0,20.0,39.75,3.774917217635375
