,date,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday
17436,2016-10-12,40,65,61.5,57.0,11.51810169544733
17437,2016-10-12,39,72,51.0,53.25,15.966109941581472
17438,2016-10-12,13,20,17.5,17.0,3.5590260840104366
17439,2016-10-12,27,43,35.5,35.25,7.932002689527196
17440,2016-10-12,25,48,34.5,35.5,9.882644720249063
17441,2016-10-12,34,53,44.5,44.0,8.04155872120988
17442,2016-10-12,25,65,44.5,44.75,16.740669042783207
17443,2016-10-12,13,24,16.5,17.5,4.795831523312719
17444,2016-10-12,35,47,39.5,40.25,5.123475382979799
17445,2016-10-12,18,42,30.5,30.25,9.810708435174291
17446,2016-10-12,30,52,35.5,38.25,10.210288928331067
17447,2016-10-12,18,53,46.0,40.75,16.276260831857748
17448,2016-10-12,14,30,16.5,19.25,7.274384280931732
17449,2016-10-12,26,42,31.5,32.75,7.274384280931731
17450,2016-10-12,24,33,27.5,28.0,3.915780041490243
17451,2016-10-12,38,56,42.5,44.75,7.804912982645398
17452,2016-10-12,28,38,35.5,34.25,4.349329450233297
17453,2016-10-12,13,24,19.5,19.0,4.96655480858378
17454,2016-10-12,17,29,27.0,25.0,5.656854249492381
17455,2016-10-12,20,36,29.0,28.5,6.757711644237764
17456,2016-10-12,36,47,41.5,41.5,4.509249752822895
17457,2016-10-12,26,41,27.0,30.25,7.22841614740048
17458,2016-10-12,11,18,16.0,15.25,2.9860788111948193
17459,2016-10-12,31,40,32.0,33.75,4.272001872658765
17460,2016-10-12,15,35,23.5,24.25,10.750968948580091
17461,2016-10-12,33,43,37.5,37.75,4.573474244670748
17462,2016-10-12,23,46,36.5,35.5,9.539392014169456
17463,2016-10-12,10,16,12.0,12.5,2.6457513110645907
17464,2016-10-12,18,38,31.0,29.5,8.698658900466592
17465,2016-10-12,19,26,26.0,23.666666666666668,4.041451884327381
17466,2016-10-12,24,35,29.0,29.25,4.573474244670748
17467,2016-10-12,23,44,28.0,30.75,9.287087810503355
17468,2016-10-12,4,11,7.5,7.5,2.886751345948129
17469,2016-10-12,7,28,26.0,21.75,9.878427675158296
17470,2016-10-12,18,24,22.0,21.333333333333332,3.0550504633038935
17471,2016-10-12,18,29,25.0,24.25,4.645786621588784
17472,2016-10-12,16,26,20.0,20.5,4.12310562561766
17473,2016-10-12,7,11,8.5,8.75,1.707825127659933
17474,2016-10-12,21,33,22.5,24.75,5.560275772537426
17475,2016-10-12,12,21,12.0,15.0,5.196152422706632
17476,2016-10-12,17,33,21.5,23.25,6.849574196011505
17477,2016-10-12,12,31,19.5,20.5,8.660254037844387
17478,2016-10-12,5,10,7.0,7.25,2.0615528128088303
17479,2016-10-12,9,25,22.0,19.5,7.325753658611971
17480,2016-10-12,8,16,14.5,13.25,3.593976442141304
17481,2016-10-12,10,26,17.0,17.5,6.557438524302
17482,2016-10-12,17,25,19.5,20.25,3.4034296427770223
17483,2016-10-12,7,19,14.5,13.75,5.737304826019502
17484,2016-10-12,6,13,10.5,10.0,3.559026084010437
17485,2016-10-12,6,15,10.5,10.5,4.654746681256314
17486,2016-10-12,11,25,23.5,20.75,6.551081335677848
17487,2016-10-12,10,21,16.5,16.0,5.830951894845301
17488,2016-10-12,3,20,8.5,10.0,8.04155872120988
17489,2016-10-12,12,23,19.5,18.5,4.795831523312719
17490,2016-10-12,1,9,3.5,4.25,3.947573094109004
17491,2016-10-12,9,24,21.0,18.75,6.701989754294367
17492,2016-10-12,8,20,15.5,14.75,5.737304826019502
17493,2016-10-12,3,16,9.5,9.5,5.446711546122731
17494,2016-10-12,10,17,12.5,13.0,3.1622776601683795
17495,2016-10-12,1,10,4.0,4.75,4.112987559751022
17496,2016-10-12,10,18,15.5,14.75,3.947573094109003
17497,2016-10-12,6,12,10.5,9.75,2.6299556396765835
17498,2016-10-13,4,17,5.5,8.0,6.0553007081949835
17499,2016-10-13,107,123,113.5,114.25,7.182153808805081
17500,2016-10-13,1,7,1.0,3.0,3.4641016151377544
17501,2016-10-13,11,18,13.0,13.75,2.9860788111948193
17502,2016-10-13,107,142,133.0,128.75,15.45692940614877
17503,2016-10-13,5,11,7.5,7.75,2.753785273643051
17504,2016-10-13,54,82,76.5,72.25,12.606215398233788
17505,2016-10-13,1,4,2.0,2.3333333333333335,1.5275252316519468
17506,2016-10-13,13,17,15.5,15.25,2.0615528128088303
17507,2016-10-13,63,106,100.5,92.5,20.174241001832016
17508,2016-10-13,7,16,9.0,10.25,4.272001872658765
17509,2016-10-13,38,52,50.0,47.5,6.454972243679028
17510,2016-10-13,7,18,12.5,12.5,4.509249752822894
17511,2016-10-13,72,93,79.5,81.0,8.981462390204987
17512,2016-10-13,3,11,8.0,7.5,3.696845502136472
17513,2016-10-13,5,12,6.0,7.25,3.2015621187164243
17514,2016-10-13,16,18,17.0,17.0,0.8164965809277257
17515,2016-10-13,5,9,8.0,7.5,1.7320508075688774
17516,2016-10-13,6,11,8.0,8.25,2.217355782608345
17517,2016-10-13,7,13,8.0,9.0,2.82842712474619
17518,2016-10-13,2,3,2.5,2.5,0.7071067811865476
17519,2016-10-13,10,22,18.5,17.25,5.5
17520,2016-10-13,6,8,7.5,7.25,0.9574271077563381
17521,2016-10-13,7,12,10.5,10.0,2.160246899469287
17522,2016-10-13,9,11,10.0,10.0,0.8164965809277263
17523,2016-10-13,1,1,1.0,1.0,1.0
17524,2016-10-13,13,19,16.0,16.0,3.4641016151377544
17525,2016-10-13,2,5,4.5,4.0,1.4142135623730951
17526,2016-10-13,4,7,5.5,5.5,1.7320508075688772
17527,2016-10-13,6,11,7.0,7.75,2.217355782608345
17528,2016-10-13,5,22,16.0,14.75,7.135591542869215
17529,2016-10-13,3,14,5.5,7.0,4.83045891539648
17530,2016-10-13,4,8,7.5,6.75,1.8929694486000912
17531,2016-10-13,4,13,9.0,8.75,3.774917217635375
17532,2016-10-13,8,12,10.5,10.25,1.7078251276599332
17533,2016-10-13,3,6,4.5,4.5,1.2909944487358056
17534,2016-10-13,4,10,8.5,7.75,2.8722813232690143
17535,2016-10-13,4,15,6.5,8.0,4.830458915396479
17536,2016-10-13,9,13,12.0,11.5,1.7320508075688774
17537,2016-10-13,3,9,5.0,5.5,2.6457513110645907
17538,2016-10-13,3,8,7.0,6.25,2.217355782608345
17539,2016-10-13,9,12,10.0,10.25,1.5
17540,2016-10-13,1,1,1.0,1.0,1.0
17541,2016-10-13,8,16,13.0,12.5,3.696845502136472
17542,2016-10-13,5,11,5.5,6.75,2.8722813232690143
17543,2016-10-13,7,8,7.5,7.5,0.5773502691896257
17544,2016-10-13,7,19,14.0,13.5,5.0
17545,2016-10-13,6,18,12.5,12.25,5.315072906367325
17546,2016-10-13,3,8,5.5,5.5,2.3804761428476167
17547,2016-10-13,6,11,9.5,9.0,2.160246899469287
17548,2016-10-13,12,18,13.0,14.0,2.7080128015453204
17549,2016-10-13,9,13,11.0,11.0,1.8257418583505536
17550,2016-10-13,2,7,2.5,3.5,2.3804761428476167
17551,2016-10-13,4,10,9.0,8.0,2.8284271247461903
17552,2016-10-13,13,21,13.5,15.25,3.8622100754188224
17553,2016-10-13,10,16,13.5,13.25,3.2015621187164243
17554,2016-10-13,1,8,2.0,3.25,3.2015621187164243
17555,2016-10-13,5,10,10.0,8.75,2.5
17556,2016-10-13,12,21,20.0,18.25,4.272001872658766
17557,2016-10-13,2,2,2.0,2.0,2.0
17558,2016-10-13,9,16,11.0,11.75,3.0956959368344514
17559,2016-10-13,5,9,5.0,6.0,2.0
17560,2016-10-13,11,16,12.5,13.0,2.160246899469287
17561,2016-10-13,14,30,20.0,21.0,6.831300510639732
17562,2016-10-13,10,17,11.5,12.5,3.3166247903554
17563,2016-10-13,4,8,5.0,5.5,1.7320508075688772
17564,2016-10-13,3,7,5.5,5.25,1.707825127659933
17565,2016-10-13,25,33,29.0,29.0,3.6514837167011067
17566,2016-10-13,11,19,15.0,15.0,4.08248290463863
17567,2016-10-13,11,18,14.0,14.25,3.304037933599835
17568,2016-10-13,4,14,8.0,8.5,4.43471156521669
17569,2016-10-13,1,5,2.0,2.5,1.7320508075688772
17570,2016-10-13,27,40,29.0,31.25,5.965176722724427
17571,2016-10-13,9,21,17.0,16.0,5.597618541248888
17572,2016-10-13,16,25,18.0,19.25,4.272001872658766
17573,2016-10-13,9,14,10.0,10.75,2.362907813126304
17574,2016-10-13,3,8,4.0,4.75,2.217355782608345
17575,2016-10-13,28,39,34.0,33.75,4.5
17576,2016-10-13,11,21,15.0,15.5,4.203173404306164
17577,2016-10-13,17,24,20.0,20.25,2.872281323269014
17578,2016-10-13,10,19,15.0,14.75,4.425306015783918
17579,2016-10-13,4,17,7.0,8.75,5.737304826019502
17580,2016-10-13,32,46,40.5,39.75,5.90903263374528
17581,2016-10-13,15,30,22.0,22.25,6.18465843842649
17582,2016-10-13,23,37,28.5,29.25,6.1305247192498395
17583,2016-10-13,16,33,22.5,23.5,8.812869377601524
17584,2016-10-13,9,18,13.0,13.25,4.425306015783918
17585,2016-10-13,27,61,41.0,42.5,14.571661996262929
17586,2016-10-13,14,54,27.0,30.5,17.13670524536927
17587,2016-10-13,33,44,39.5,39.0,4.690415759823429
17588,2016-10-13,25,49,34.0,35.5,10.246950765959598
17589,2016-10-13,18,36,27.5,27.25,8.220908303425682
17590,2016-10-13,54,76,57.5,61.25,10.177589760514683
17591,2016-10-13,32,66,40.0,44.5,14.910846164230028
17592,2016-10-13,72,100,74.0,80.0,13.391539617733775
17593,2016-10-13,32,55,43.5,43.5,10.785793124908958
17594,2016-10-13,22,32,26.5,26.75,4.272001872658765
17595,2016-10-13,48,81,75.0,69.75,15.129992289048488
17596,2016-10-13,68,91,74.0,76.75,10.04572877727976
17597,2016-10-13,100,122,112.0,111.5,9.146948489341495
17598,2016-10-13,47,75,55.5,58.25,13.35102992281869
17599,2016-10-13,30,44,36.5,36.75,6.3966136874651625
17600,2016-10-13,58,96,91.5,84.25,17.858238061652855
17601,2016-10-13,72,107,84.0,86.75,15.195942440884233
17602,2016-10-13,112,134,119.5,121.25,9.639329160614167
17603,2016-10-13,55,88,65.5,68.5,14.617341299520465
17604,2016-10-13,30,49,35.5,37.5,8.18535277187245
17605,2016-10-13,83,111,102.5,99.75,12.0381338531629
17606,2016-10-13,88,145,106.0,111.25,24.540782383616055
17607,2016-10-13,120,145,127.5,130.0,11.86029791643813
17608,2016-10-13,60,104,90.0,86.0,18.708286933869708
17609,2016-10-13,41,51,50.0,48.0,4.690415759823429
17610,2016-10-13,97,107,106.0,104.0,4.690415759823431
17611,2016-10-13,104,112,106.5,107.25,3.593976442141305
17612,2016-10-13,149,164,162.5,159.5,7.04745817062199
17613,2016-10-13,87,121,111.0,107.5,15.864005379054392
17614,2016-10-13,48,59,53.5,53.5,5.802298395176403
17615,2016-10-13,98,114,101.0,103.5,7.187952884282607
17616,2016-10-13,99,121,115.5,112.75,10.53169818531972
17617,2016-10-13,141,160,157.5,154.0,8.755950357709134
17618,2016-10-13,105,127,117.5,116.75,9.251126057585278
17619,2016-10-13,42,62,50.5,51.25,8.220908303425682
17620,2016-10-13,111,130,118.0,119.25,8.539125638299666
17621,2016-10-13,101,121,110.0,110.5,8.812869377601524
17622,2016-10-13,143,172,146.5,152.0,13.490737563232042
17623,2016-10-13,123,136,132.5,131.0,5.715476066494082
17624,2016-10-13,38,65,45.0,48.25,11.757976016304848
17625,2016-10-13,97,123,120.0,115.0,12.192894105447921
17626,2016-10-13,96,127,121.0,116.25,14.174507634012079
17627,2016-10-13,128,151,143.0,141.25,10.436314802968845
17628,2016-10-13,112,130,116.5,118.75,7.804912982645396
17629,2016-10-13,40,52,48.0,47.0,5.291502622129181
17630,2016-10-13,98,113,106.5,106.0,6.164414002968976
17631,2016-10-13,81,108,101.5,98.0,11.74734012447073
17632,2016-10-13,106,140,132.0,127.5,14.82115605027714
17633,2016-10-13,110,118,110.5,112.25,3.8622100754188224
17634,2016-10-13,44,59,53.5,52.5,7.681145747868608
17635,2016-10-13,83,115,112.0,105.5,15.154757228892409
17636,2016-10-13,65,82,74.5,74.0,7.2571803523590805
17637,2016-10-13,101,131,111.0,113.5,13.503086067019398
17638,2016-10-13,89,121,95.0,100.0,14.306175822583292
17639,2016-10-13,42,56,51.5,50.25,6.946221994724902
17640,2016-10-13,84,107,99.5,97.5,9.746794344808963
17641,2016-10-13,69,83,80.0,78.0,6.377042156569663
17642,2016-10-13,92,142,116.0,116.5,21.992422937608914
17643,2016-10-13,80,94,81.5,84.25,6.551081335677848
17644,2016-10-13,44,51,47.5,47.5,3.1091263510296048
17645,2016-10-13,84,106,99.5,97.25,9.429563439877091
17646,2016-10-13,48,85,66.0,66.25,16.80029761641144
17647,2016-10-13,101,117,114.0,111.5,7.32575365861197
17648,2016-10-13,91,97,92.5,93.25,2.8722813232690143
17649,2016-10-13,34,43,39.0,38.75,3.774917217635375
17650,2016-10-13,85,114,95.0,97.25,12.553220038433698
17651,2016-10-13,44,80,69.0,65.5,16.278820596099706
17652,2016-10-13,97,102,100.0,99.75,2.0615528128088303
17653,2016-10-13,59,102,85.0,82.75,18.909873963972718
17654,2016-10-13,27,39,33.0,33.0,6.377042156569663
17655,2016-10-13,69,76,71.5,72.0,2.943920288775949
17656,2016-10-13,48,77,55.0,58.75,13.250786140200638
17657,2016-10-13,87,99,95.0,94.0,5.033222956847165
17658,2016-10-13,64,85,70.5,72.5,8.888194417315589
17659,2016-10-13,25,41,34.5,33.75,6.601767440112786
17660,2016-10-13,72,105,78.5,83.5,15.588457268119896
17661,2016-10-13,44,65,48.5,51.5,9.678154093971983
17662,2016-10-13,71,107,100.5,94.75,16.740669042783207
17663,2016-10-13,70,81,71.5,73.5,5.0662280511902225
17664,2016-10-13,35,49,40.0,41.0,6.683312551921141
17665,2016-10-13,83,105,86.0,90.0,10.230672835481869
17666,2016-10-13,45,62,59.0,56.25,7.67571929311297
17667,2016-10-13,84,100,91.0,91.5,6.557438524302
17668,2016-10-13,62,79,68.0,69.25,7.088723439378911
17669,2016-10-13,34,49,41.0,41.25,7.847504911329034
17670,2016-10-13,91,105,100.0,99.0,5.830951894845302
17671,2016-10-13,48,71,66.0,62.75,10.404326023342406
17672,2016-10-13,75,107,91.5,91.25,13.375973484822204
17673,2016-10-13,88,97,92.0,92.25,4.924428900898052
17674,2016-10-13,33,46,39.0,39.25,6.238322424070967
17675,2016-10-13,77,91,87.0,85.5,6.806859285554045
17676,2016-10-13,47,78,64.5,63.5,13.025615788386615
17677,2016-10-13,91,113,99.5,100.75,10.965856099730653
17678,2016-10-13,76,110,95.0,94.0,17.029386365926403
17679,2016-10-13,39,43,42.0,41.5,1.9148542155126762
17680,2016-10-13,77,98,95.5,91.5,9.9498743710662
17681,2016-10-13,59,75,66.5,66.75,7.135591542869215
17682,2016-10-13,94,117,105.5,105.5,10.082988974836116
17683,2016-10-13,77,97,93.0,90.0,8.906926143924924
17684,2016-10-13,42,58,48.0,49.0,6.831300510639732
17685,2016-10-13,73,96,85.0,84.75,12.996794476587935
17686,2016-10-13,59,74,71.0,68.75,6.849574196011505
17687,2016-10-13,94,127,103.5,107.0,14.212670403551895
17688,2016-10-13,78,98,83.5,85.75,8.578072821638516
17689,2016-10-13,24,64,42.5,43.25,16.600702796367788
17690,2016-10-13,83,110,99.5,98.0,11.51810169544733
17691,2016-10-13,52,76,71.0,67.5,11.357816691600549
17692,2016-10-13,98,137,127.5,122.5,16.98038083593337
17693,2016-10-13,76,101,94.0,91.25,11.176612486199325
17694,2016-10-13,33,44,42.0,40.25,4.991659710623979
17695,2016-10-13,77,120,109.5,104.0,18.708286933869704
17696,2016-10-13,58,80,75.0,72.0,9.626352718795768
17697,2016-10-13,102,146,107.0,115.5,20.728402414722336
17698,2016-10-13,79,115,98.5,97.75,14.997221964972935
17699,2016-10-13,42,58,46.0,48.0,7.118052168020874
17700,2016-10-13,73,120,80.5,88.5,21.393145319626722
17701,2016-10-13,61,86,65.5,69.5,11.210114480533491
17702,2016-10-13,101,133,117.5,117.25,14.430869689661815
17703,2016-10-13,80,108,90.5,92.25,13.124404748406688
17704,2016-10-13,41,51,42.0,44.0,4.760952285695233
17705,2016-10-13,66,116,91.0,91.0,20.428737928059416
17706,2016-10-13,60,81,67.5,69.0,8.755950357709132
17707,2016-10-13,104,138,110.5,115.75,15.152007567755943
17708,2016-10-13,78,89,83.5,83.5,4.509249752822893
17709,2016-10-13,33,55,44.5,44.25,9.069178573608527
17710,2016-10-13,86,91,90.5,89.5,2.3804761428476167
17711,2016-10-13,59,83,73.5,72.25,12.579745625409124
17712,2016-10-13,82,117,97.0,98.25,14.38459824488215
17713,2016-10-13,83,116,102.5,101.0,13.735598518691011
17714,2016-10-13,40,61,50.5,50.5,8.812869377601524
17715,2016-10-13,78,97,93.0,90.25,8.73212459828649
17716,2016-10-13,62,91,77.0,76.75,12.526638282742368
17717,2016-10-13,85,100,94.5,93.5,6.557438524302
17718,2016-10-13,93,119,97.0,101.5,12.069244660154448
17719,2016-10-13,41,65,45.5,49.25,10.90489186863706
17720,2016-10-13,53,115,101.0,92.5,29.4561821468205
17721,2016-10-13,73,79,78.0,77.0,2.7080128015453213
17722,2016-10-13,88,121,112.0,108.25,14.72809107341025
17723,2016-10-13,86,105,103.0,99.25,9.03234926989282
17724,2016-10-13,33,57,47.5,46.25,10.874281585465772
17725,2016-10-13,83,120,91.5,96.5,16.299284237863535
17726,2016-10-13,70,85,71.5,74.5,7.047458170621991
17727,2016-10-13,108,134,125.0,123.0,11.604596790352806
17728,2016-10-13,74,105,86.5,88.0,15.383974345619102
17729,2016-10-13,44,60,52.0,52.0,8.16496580927726
17730,2016-10-13,67,102,87.0,85.75,14.568802284333465
17731,2016-10-13,51,81,68.5,67.25,12.499999999999998
17732,2016-10-13,106,121,109.0,111.25,6.701989754294367
17733,2016-10-13,89,120,93.0,98.75,14.314910641239317
17734,2016-10-13,36,52,49.0,46.5,7.187952884282608
17735,2016-10-13,73,116,103.5,99.0,18.31210892642716
17736,2016-10-13,67,93,78.5,79.25,10.65754818583211
17737,2016-10-13,106,132,123.5,121.25,10.996211468804455
17738,2016-10-13,84,122,98.5,100.75,18.318933738985283
17739,2016-10-13,37,50,44.5,44.0,5.715476066494082
17740,2016-10-13,81,119,106.0,103.0,16.89181261242657
17741,2016-10-13,74,96,80.5,82.75,10.372238588334405
17742,2016-10-13,122,149,146.5,141.0,12.727922061357855
17743,2016-10-13,86,99,87.0,89.75,6.238322424070969
17744,2016-10-13,29,54,34.0,37.75,11.557825631723873
17745,2016-10-13,89,114,104.0,102.75,13.149778198382917
17746,2016-10-13,71,78,77.0,75.75,3.201562118716425
17747,2016-10-13,105,131,121.5,119.75,12.419742348374221
17748,2016-10-13,78,96,84.5,85.75,8.0156097709407
17749,2016-10-13,30,45,40.5,39.0,7.3484692283495345
17750,2016-10-13,91,102,96.5,96.5,4.932882862316247
17751,2016-10-13,57,80,73.0,70.75,10.045728777279757
17752,2016-10-13,106,123,116.0,115.25,8.539125638299666
17753,2016-10-13,84,107,91.0,93.25,10.56330125166055
17754,2016-10-13,30,39,34.0,34.25,3.774917217635375
17755,2016-10-13,113,130,116.5,119.0,8.04155872120988
17756,2016-10-13,66,80,70.5,71.75,5.909032633745278
17757,2016-10-13,87,117,101.5,101.75,15.435349040433131
17758,2016-10-13,78,111,92.5,93.5,16.941074346097416
17759,2016-10-13,22,34,26.5,27.25,4.9916597106239795
17760,2016-10-13,53,81,73.0,70.0,12.382783747337804
17761,2016-10-13,46,83,71.5,68.0,15.68438714135812
17762,2016-10-13,42,89,82.5,74.0,21.55612828563299
17763,2016-10-13,54,87,65.0,67.75,16.5
17764,2016-10-13,16,33,23.5,24.0,7.2571803523590805
17765,2016-10-13,69,83,71.5,73.75,6.396613687465162
17766,2016-10-13,35,70,65.0,58.75,16.09088769044973
17767,2016-10-13,9,86,72.0,59.75,34.50966048321349
17768,2016-10-13,53,80,73.0,69.75,12.338962679253067
17769,2016-10-13,17,25,23.5,22.25,3.593976442141304
17770,2016-10-13,71,88,81.5,80.5,8.346656017032611
17771,2016-10-13,43,58,52.5,51.5,6.244997998398399
17772,2016-10-13,43,65,61.0,57.5,10.14889156509222
17773,2016-10-13,56,99,70.5,74.0,18.384776310850235
17774,2016-10-13,17,30,22.5,23.0,6.48074069840786
17775,2016-10-13,41,49,46.5,45.75,3.593976442141304
17776,2016-10-13,36,46,42.0,41.5,4.795831523312719
17777,2016-10-13,47,68,52.0,54.75,9.464847243000454
17778,2016-10-13,15,57,45.5,40.75,18.227726133558185
17779,2016-10-13,18,27,18.5,20.5,4.358898943540673
17780,2016-10-13,29,52,44.0,42.25,9.912113800799505
17781,2016-10-13,31,45,44.0,41.0,6.683312551921141
17782,2016-10-13,49,54,51.5,51.5,2.0816659994661335
17783,2016-10-13,37,72,54.5,54.5,14.433756729740644
17784,2016-10-13,21,33,23.5,25.25,5.439056290693573
17785,2016-10-13,35,53,43.5,43.75,7.365459931328118
17786,2016-10-13,28,41,33.0,33.75,6.2915286960589585
17787,2016-10-13,39,51,45.0,45.0,4.966554808583779
17788,2016-10-13,17,68,48.0,45.25,21.313141485947114
17789,2016-10-13,17,30,26.0,24.75,5.7373048260195025
17790,2016-10-13,18,46,38.5,35.25,12.579745625409124
17791,2016-10-13,25,44,28.0,31.25,8.770214744615247
17792,2016-10-13,46,65,49.5,52.5,8.504900548115383
17793,2016-10-13,19,50,37.0,35.75,13.961255912942313
17794,2016-10-13,16,20,18.0,18.0,1.6329931618554525
17795,2016-10-13,22,40,35.5,33.25,8.05708797684788
17796,2016-10-13,26,45,32.0,33.75,8.180260794538684
17797,2016-10-13,31,51,44.5,42.75,8.65544144839919
17798,2016-10-13,39,52,44.0,44.75,5.619905100029122
17799,2016-10-13,16,21,18.0,18.25,2.0615528128088303
17800,2016-10-13,29,38,35.0,34.25,4.112987559751022
17801,2016-10-13,24,42,35.0,34.0,8.485281374238571
17802,2016-10-13,34,54,45.0,44.5,10.472185381603339
17803,2016-10-13,22,50,42.5,39.25,12.579745625409126
17804,2016-10-13,13,24,17.5,18.0,4.546060565661953
17805,2016-10-13,28,30,29.0,29.0,0.8164965809277257
17806,2016-10-13,18,28,26.0,24.5,4.43471156521669
17807,2016-10-13,37,65,41.0,46.0,12.806248474865697
17808,2016-10-13,18,38,29.5,28.75,8.460693430998038
17809,2016-10-13,9,18,17.0,15.25,4.272001872658765
17810,2016-10-13,20,32,27.5,26.75,6.18465843842649
17811,2016-10-13,25,43,29.0,31.5,7.937253933193772
17812,2016-10-13,27,43,32.0,33.5,6.8068592855540455
17813,2016-10-13,29,43,33.5,34.75,6.020797289396147
17814,2016-10-13,9,20,16.5,15.5,4.654746681256314
17815,2016-10-13,24,31,26.5,27.0,3.1622776601683795
17816,2016-10-13,16,41,29.0,28.75,10.3400515794974
17817,2016-10-13,25,32,29.5,29.0,3.5590260840104366
17818,2016-10-13,28,45,35.0,35.75,7.0415433914258685
17819,2016-10-13,9,20,12.0,13.25,5.315072906367325
17820,2016-10-13,15,24,19.5,19.5,3.872983346207417
17821,2016-10-13,17,26,19.0,20.25,4.031128874149275
17822,2016-10-13,23,27,24.5,24.75,2.06155281280883
17823,2016-10-13,19,36,27.5,27.5,6.952217871538071
17824,2016-10-13,7,16,11.0,11.25,3.685557397915997
17825,2016-10-13,19,35,29.0,28.0,7.0710678118654755
17826,2016-10-13,13,23,17.5,17.75,5.5
17827,2016-10-13,21,24,22.5,22.5,1.2909944487358056
17828,2016-10-13,15,38,28.5,27.5,10.14889156509222
17829,2016-10-13,6,16,7.0,9.0,4.69041575982343
17830,2016-10-13,22,25,24.0,23.75,1.4999999999999998
17831,2016-10-13,12,18,15.5,15.25,2.5
17832,2016-10-13,13,21,17.0,17.0,3.2659863237109037
17833,2016-10-13,20,44,23.5,27.75,11.026483271348729
17834,2016-10-13,2,8,3.0,4.0,2.7080128015453204
17835,2016-10-13,9,18,12.5,13.0,3.9157800414902435
17836,2016-10-13,6,26,11.5,13.75,8.578072821638514
17837,2016-10-13,4,27,9.0,12.25,10.626225419530053
17838,2016-10-13,13,19,15.0,15.5,2.516611478423583
17839,2016-10-13,5,11,7.0,7.5,2.6457513110645907
17840,2016-10-13,11,13,12.0,12.0,1.1547005383792515
17841,2016-10-13,8,21,11.0,12.75,5.678908345800274
17842,2016-10-13,7,19,14.5,13.75,4.9916597106239795
17843,2016-10-13,12,20,14.0,15.0,3.5590260840104366
17844,2016-10-13,5,9,8.0,7.5,1.7320508075688774
17845,2016-10-13,8,13,12.5,11.5,2.3804761428476167
17846,2016-10-13,7,9,7.0,7.666666666666667,1.1547005383792515
17847,2016-10-13,7,17,14.0,13.0,4.546060565661952
17848,2016-10-13,10,17,11.5,12.5,3.3166247903554
17849,2016-10-14,10,18,14.0,14.0,3.366501646120693
17850,2016-10-14,101,233,112.0,139.5,63.079315151640635
17851,2016-10-14,1,7,2.0,3.3333333333333335,3.2145502536643185
17852,2016-10-14,11,31,16.5,18.75,8.578072821638514
17853,2016-10-14,125,296,134.5,172.5,82.62566187329455
17854,2016-10-14,8,16,13.0,12.5,3.696845502136472
17855,2016-10-14,57,212,84.0,109.25,69.69158246636869
17856,2016-10-14,1,4,1.5,2.0,1.4142135623730951
17857,2016-10-14,12,19,17.0,16.25,3.0956959368344514
17858,2016-10-14,79,279,102.5,140.75,93.15354707864502
17859,2016-10-14,8,9,8.0,8.25,0.5
17860,2016-10-14,31,165,39.0,68.5,64.69672840775387
17861,2016-10-14,1,2,1.0,1.25,0.5
17862,2016-10-14,14,23,16.5,17.5,4.041451884327381
17863,2016-10-14,79,239,83.5,121.25,78.55518230305793
17864,2016-10-14,6,12,8.0,8.5,2.6457513110645907
17865,2016-10-14,6,15,8.0,9.25,4.272001872658765
17866,2016-10-14,16,22,20.0,19.5,2.6457513110645907
17867,2016-10-14,6,16,10.0,10.5,5.259911279353167
17868,2016-10-14,5,11,8.5,8.25,2.5
17869,2016-10-14,6,10,9.0,8.5,1.9148542155126762
17870,2016-10-14,12,25,17.5,18.0,5.477225575051661
17871,2016-10-14,9,12,10.5,10.5,1.7320508075688772
17872,2016-10-14,7,12,8.5,9.0,2.449489742783178
17873,2016-10-14,6,8,7.5,7.25,0.9574271077563381
17874,2016-10-14,1,1,1.0,1.0,0.0
17875,2016-10-14,15,19,17.0,17.0,1.8257418583505538
17876,2016-10-14,4,14,6.5,7.75,4.349329450233296
17877,2016-10-14,4,7,4.5,5.0,1.4142135623730951
17878,2016-10-14,5,9,8.5,7.75,1.8929694486000912
17879,2016-10-14,10,20,11.5,13.25,4.573474244670748
17880,2016-10-14,4,8,5.0,5.5,1.9148542155126762
17881,2016-10-14,3,5,4.5,4.25,0.9574271077563382
17882,2016-10-14,7,9,8.5,8.25,0.9574271077563381
17883,2016-10-14,13,18,14.0,14.75,2.217355782608345
17884,2016-10-14,1,11,4.0,5.0,4.320493798938574
17885,2016-10-14,7,12,8.5,9.0,2.1602468994692865
17886,2016-10-14,4,10,7.0,7.0,2.581988897471611
17887,2016-10-14,1,2,1.5,1.5,0.7071067811865476
17888,2016-10-14,12,17,14.5,14.5,2.3804761428476167
17889,2016-10-14,5,9,8.5,7.75,1.8929694486000914
17890,2016-10-14,4,10,6.5,6.75,2.7537852736430506
17891,2016-10-14,7,15,9.5,10.25,3.947573094109004
17892,2016-10-14,2,2,2.0,2.0,2.0
17893,2016-10-14,12,14,12.5,12.75,0.9574271077563381
17894,2016-10-14,2,9,5.0,5.25,3.304037933599835
17895,2016-10-14,3,13,6.0,7.0,4.546060565661952
17896,2016-10-14,8,20,13.0,13.5,5.0
17897,2016-10-14,1,1,1.0,1.0,1.0
17898,2016-10-14,8,12,10.0,10.0,1.8257418583505536
