,am_pm,date,day,desvio_padrao_am_pm,desvio_padrao_hora_dia,desvio_padrao_weekday,direction,hour,max_volume_dia_am_pm,max_volume_hora_dia,max_volume_weekday,media_volume_dia_am_pm,media_volume_hora_dia,media_volume_weekday,mediana_volume_dia_am_pm,mediana_volume_hora_dia,mediana_volume_weekday,min_volume_dia_am_pm,min_volume_hora_dia,min_volume_weekday,minute,time,time_window,tollgate_id,volume,volume_anterior,volume_anterior_2,week,weekend
7220,1,2016-10-09,9,40.726224927255366,10.066445913694333,5.507570547286099,1,6,130,53,80,52.944444444444436,42.333333333333336,74.66666666666667,47.0,41.0,75.0,3,33,69,40.0,2016-10-09 06:40:00,"[06:40:00,07:00:00)",1,53,41.0,33.0,7,1
7221,1,2016-10-09,9,40.726224927255366,13.527749258468685,18.520259177452136,1,7,130,93,120,52.944444444444436,80.0,102.0,47.0,81.0,103.0,3,66,83,0.0,2016-10-09 07:00:00,"[07:00:00,07:20:00)",1,66,53.0,41.0,7,1
7222,1,2016-10-09,9,40.726224927255366,13.527749258468685,18.009256878986797,1,7,130,93,124,52.944444444444436,80.0,106.33333333333331,47.0,81.0,107.0,3,66,88,20.0,2016-10-09 07:20:00,"[07:20:00,07:40:00)",1,81,66.0,53.0,7,1
7223,1,2016-10-09,9,40.726224927255366,13.527749258468685,30.049958402633443,1,7,130,93,149,52.944444444444436,80.0,115.0,47.0,81.0,104.0,3,66,92,40.0,2016-10-09 07:40:00,"[07:40:00,08:00:00)",1,93,81.0,66.0,7,1
7290,1,2016-10-10,10,43.20842804324469,15.620499351813306,7.505553499465135,1,6,146,61,36,58.055555555555564,51.0,28.33333333333333,60.0,59.0,28.0,3,33,21,0.0,2016-10-10 06:00:00,"[06:00:00,06:20:00)",1,33,39.0,37.0,1,0
7291,1,2016-10-10,10,43.20842804324469,15.620499351813306,3.511884584284245,1,6,146,61,46,58.055555555555564,51.0,42.66666666666666,60.0,59.0,43.0,3,33,39,20.0,2016-10-10 06:20:00,"[06:20:00,06:40:00)",1,61,33.0,39.0,1,0
7292,1,2016-10-10,10,43.20842804324469,15.620499351813306,6.5064070986477125,1,6,146,61,75,58.055555555555564,51.0,68.66666666666667,60.0,59.0,69.0,3,33,62,40.0,2016-10-10 06:40:00,"[06:40:00,07:00:00)",1,59,61.0,33.0,1,0
7293,1,2016-10-10,10,43.20842804324469,38.630730427126714,22.715633383201087,1,7,146,146,107,58.055555555555564,105.66666666666669,81.0,60.0,102.0,71.0,3,69,65,0.0,2016-10-10 07:00:00,"[07:00:00,07:20:00)",1,69,59.0,61.0,1,0
7294,1,2016-10-10,10,43.20842804324469,38.630730427126714,17.097758137642874,1,7,146,146,109,58.055555555555564,105.66666666666669,89.33333333333331,60.0,102.0,81.0,3,69,78,20.0,2016-10-10 07:20:00,"[07:20:00,07:40:00)",1,102,69.0,59.0,1,0
7295,1,2016-10-10,10,43.20842804324469,38.630730427126714,18.14754345175493,1,7,146,146,110,58.055555555555564,105.66666666666669,90.66666666666669,60.0,102.0,88.0,3,69,74,40.0,2016-10-10 07:40:00,"[07:40:00,08:00:00)",1,146,102.0,69.0,1,0
7362,1,2016-10-11,11,42.58668097921458,9.848857801796104,9.073771725877465,1,6,130,56,42,56.555555555555564,48.0,35.333333333333336,47.5,51.0,39.0,6,37,25,0.0,2016-10-11 06:00:00,"[06:00:00,06:20:00)",1,37,37.0,33.0,2,0
7363,1,2016-10-11,11,42.58668097921458,9.848857801796104,4.725815626252608,1,6,130,56,67,56.555555555555564,48.0,61.66666666666666,47.5,51.0,60.0,6,37,58,20.0,2016-10-11 06:20:00,"[06:20:00,06:40:00)",1,51,37.0,37.0,2,0
7364,1,2016-10-11,11,42.58668097921458,9.848857801796104,13.07669683062202,1,6,130,56,92,56.555555555555564,48.0,77.0,47.5,51.0,71.0,6,37,68,40.0,2016-10-11 06:40:00,"[06:40:00,07:00:00)",1,56,51.0,37.0,2,0
7365,1,2016-10-11,11,42.58668097921458,12.423096769056153,19.731531449264992,1,7,130,94,159,56.555555555555564,86.33333333333331,136.33333333333334,47.5,93.0,127.0,6,72,123,0.0,2016-10-11 07:00:00,"[07:00:00,07:20:00)",1,72,56.0,51.0,2,0
7366,1,2016-10-11,11,42.58668097921458,12.423096769056153,19.85782801147531,1,7,130,94,162,56.555555555555564,86.33333333333331,140.33333333333334,47.5,93.0,136.0,6,72,123,20.0,2016-10-11 07:20:00,"[07:20:00,07:40:00)",1,94,72.0,56.0,2,0
7367,1,2016-10-11,11,42.58668097921458,12.423096769056153,1.1547005383792497,1,7,130,94,153,56.555555555555564,86.33333333333331,151.66666666666666,47.5,93.0,151.0,6,72,151,40.0,2016-10-11 07:40:00,"[07:40:00,08:00:00)",1,93,94.0,72.0,2,0
7434,1,2016-10-12,12,42.25240671270541,14.84362938547488,2.516611478423584,1,6,129,67,33,58.361111111111114,50.66666666666666,30.66666666666667,57.0,47.0,31.0,4,38,28,0.0,2016-10-12 06:00:00,"[06:00:00,06:20:00)",1,38,30.0,29.0,3,0
7435,1,2016-10-12,12,42.25240671270541,14.84362938547488,1.5275252316519474,1,6,129,67,44,58.361111111111114,50.66666666666666,42.66666666666666,57.0,47.0,43.0,4,38,41,20.0,2016-10-12 06:20:00,"[06:20:00,06:40:00)",1,47,38.0,30.0,3,0
7436,1,2016-10-12,12,42.25240671270541,14.84362938547488,10.535653752852738,1,6,129,67,92,58.361111111111114,50.66666666666666,81.0,57.0,47.0,80.0,4,38,71,40.0,2016-10-12 06:40:00,"[06:40:00,07:00:00)",1,67,47.0,38.0,3,0
7437,1,2016-10-12,12,42.25240671270541,12.74100990241093,6.92820323027551,1,7,129,103,113,58.361111111111114,88.33333333333331,109.0,57.0,82.0,113.0,4,80,101,0.0,2016-10-12 07:00:00,"[07:00:00,07:20:00)",1,80,67.0,47.0,3,0
7438,1,2016-10-12,12,42.25240671270541,12.74100990241093,8.144527815247082,1,7,129,103,141,58.361111111111114,88.33333333333331,135.33333333333334,57.0,82.0,139.0,4,80,126,20.0,2016-10-12 07:20:00,"[07:20:00,07:40:00)",1,82,80.0,67.0,3,0
7439,1,2016-10-12,12,42.25240671270541,12.74100990241093,5.5075705472861065,1,7,129,103,147,58.361111111111114,88.33333333333331,141.66666666666666,57.0,82.0,142.0,4,80,136,40.0,2016-10-12 07:40:00,"[07:40:00,08:00:00)",1,103,82.0,80.0,3,0
7506,1,2016-10-13,13,42.60300309855953,19.655363983740763,2.6457513110645907,1,6,130,76,33,58.88888888888889,53.66666666666666,31.0,50.0,46.0,32.0,4,39,28,0.0,2016-10-13 06:00:00,"[06:00:00,06:20:00)",1,39,34.0,40.0,4,0
7507,1,2016-10-13,13,42.60300309855953,19.655363983740763,6.8068592855540455,1,6,130,76,50,58.88888888888889,53.66666666666666,44.66666666666666,50.0,46.0,47.0,4,39,37,20.0,2016-10-13 06:20:00,"[06:20:00,06:40:00)",1,46,39.0,34.0,4,0
7508,1,2016-10-13,13,42.60300309855953,19.655363983740763,2.081665999466131,1,6,130,76,85,58.88888888888889,53.66666666666666,83.33333333333333,50.0,46.0,84.0,4,39,81,40.0,2016-10-13 06:40:00,"[06:40:00,07:00:00)",1,76,46.0,39.0,4,0
7509,1,2016-10-13,13,42.60300309855953,12.055427546683413,9.643650760992957,1,7,130,105,119,58.88888888888889,93.66666666666669,112.0,50.0,95.0,116.0,4,81,101,0.0,2016-10-13 07:00:00,"[07:00:00,07:20:00)",1,81,76.0,46.0,4,0
7510,1,2016-10-13,13,42.60300309855953,12.055427546683413,10.115993936995679,1,7,130,105,133,58.88888888888889,93.66666666666669,126.66666666666669,50.0,95.0,132.0,4,81,115,20.0,2016-10-13 07:20:00,"[07:20:00,07:40:00)",1,95,81.0,76.0,4,0
7511,1,2016-10-13,13,42.60300309855953,12.055427546683413,9.865765724632492,1,7,130,105,153,58.88888888888889,93.66666666666669,146.33333333333334,50.0,95.0,151.0,4,81,135,40.0,2016-10-13 07:40:00,"[07:40:00,08:00:00)",1,105,95.0,81.0,4,0
7578,1,2016-10-14,14,46.06441314865695,11.590225767142472,4.04145188432738,1,6,152,57,31,60.111111111111114,46.33333333333334,26.66666666666667,52.5,48.0,26.0,6,34,23,0.0,2016-10-14 06:00:00,"[06:00:00,06:20:00)",1,34,41.0,33.0,5,0
7579,1,2016-10-14,14,46.06441314865695,11.590225767142472,4.0414518843273814,1,6,152,57,41,60.111111111111114,46.33333333333334,37.333333333333336,52.5,48.0,38.0,6,34,33,20.0,2016-10-14 06:20:00,"[06:20:00,06:40:00)",1,48,34.0,41.0,5,0
7580,1,2016-10-14,14,46.06441314865695,11.590225767142472,15.37313674346694,1,6,152,57,100,60.111111111111114,46.33333333333334,82.33333333333333,52.5,48.0,75.0,6,34,72,40.0,2016-10-14 06:40:00,"[06:40:00,07:00:00)",1,57,48.0,34.0,5,0
7581,1,2016-10-14,14,46.06441314865695,26.15339366124404,11.015141094572202,1,7,152,120,122,60.111111111111114,90.0,110.66666666666669,52.5,78.0,110.0,6,72,100,0.0,2016-10-14 07:00:00,"[07:00:00,07:20:00)",1,72,57.0,48.0,5,0
7582,1,2016-10-14,14,46.06441314865695,26.15339366124404,11.718930554164631,1,7,152,120,134,60.111111111111114,90.0,120.66666666666669,52.5,78.0,116.0,6,72,112,20.0,2016-10-14 07:20:00,"[07:20:00,07:40:00)",1,78,72.0,57.0,5,0
7583,1,2016-10-14,14,46.06441314865695,26.15339366124404,12.013880860626731,1,7,152,120,145,60.111111111111114,90.0,133.33333333333334,52.5,78.0,134.0,6,72,121,40.0,2016-10-14 07:40:00,"[07:40:00,08:00:00)",1,120,78.0,72.0,5,0
7650,1,2016-10-15,15,41.74088627834329,8.962886439832502,2.309401076758504,1,6,127,59,23,58.38888888888889,48.66666666666666,21.66666666666667,54.0,44.0,23.0,4,43,19,0.0,2016-10-15 06:00:00,"[06:00:00,06:20:00)",1,43,37.0,28.0,6,1
7651,1,2016-10-15,15,41.74088627834329,8.962886439832502,12.16552506059644,1,6,127,59,60,58.38888888888889,48.66666666666666,52.0,54.0,44.0,58.0,4,43,38,20.0,2016-10-15 06:20:00,"[06:20:00,06:40:00)",1,44,43.0,37.0,6,1
7652,1,2016-10-15,15,41.74088627834329,8.962886439832502,7.094598884597588,1,6,127,59,83,58.38888888888889,48.66666666666666,76.66666666666667,54.0,44.0,78.0,4,43,69,40.0,2016-10-15 06:40:00,"[06:40:00,07:00:00)",1,59,44.0,43.0,6,1
7653,1,2016-10-15,15,41.74088627834329,14.224392195567914,14.433756729740649,1,7,127,75,118,58.38888888888889,65.33333333333333,109.66666666666669,54.0,72.0,118.0,4,49,93,0.0,2016-10-15 07:00:00,"[07:00:00,07:20:00)",1,49,59.0,44.0,6,1
7654,1,2016-10-15,15,41.74088627834329,14.224392195567914,8.082903768654761,1,7,127,75,132,58.38888888888889,65.33333333333333,124.66666666666669,54.0,72.0,126.0,4,49,116,20.0,2016-10-15 07:20:00,"[07:20:00,07:40:00)",1,75,49.0,59.0,6,1
7655,1,2016-10-15,15,41.74088627834329,14.224392195567914,10.392304845413264,1,7,127,75,152,58.38888888888889,65.33333333333333,146.0,54.0,72.0,152.0,4,49,134,40.0,2016-10-15 07:40:00,"[07:40:00,08:00:00)",1,72,75.0,49.0,6,1
7722,1,2016-10-16,16,36.38588379691415,13.796134724383249,8.0,1,6,108,58,35,49.194444444444436,42.333333333333336,27.0,37.0,37.0,27.0,4,32,19,0.0,2016-10-16 06:00:00,"[06:00:00,06:20:00)",1,37,37.0,33.0,7,1
7723,1,2016-10-16,16,36.38588379691415,13.796134724383249,7.211102550927977,1,6,108,58,56,49.194444444444436,42.333333333333336,50.0,37.0,37.0,52.0,4,32,42,20.0,2016-10-16 06:20:00,"[06:20:00,06:40:00)",1,32,37.0,37.0,7,1
7724,1,2016-10-16,16,36.38588379691415,13.796134724383249,5.507570547286099,1,6,108,58,80,49.194444444444436,42.333333333333336,74.66666666666667,37.0,37.0,75.0,4,32,69,40.0,2016-10-16 06:40:00,"[06:40:00,07:00:00)",1,58,32.0,37.0,7,1
7725,1,2016-10-16,16,36.38588379691415,7.371114795831994,18.520259177452136,1,7,108,50,120,49.194444444444436,41.66666666666666,102.0,37.0,39.0,103.0,4,36,83,0.0,2016-10-16 07:00:00,"[07:00:00,07:20:00)",1,36,58.0,32.0,7,1
7726,1,2016-10-16,16,36.38588379691415,7.371114795831994,18.009256878986797,1,7,108,50,124,49.194444444444436,41.66666666666666,106.33333333333331,37.0,39.0,107.0,4,36,88,20.0,2016-10-16 07:20:00,"[07:20:00,07:40:00)",1,50,36.0,58.0,7,1
7727,1,2016-10-16,16,36.38588379691415,7.371114795831994,30.049958402633443,1,7,108,50,149,49.194444444444436,41.66666666666666,115.0,37.0,39.0,104.0,4,36,92,40.0,2016-10-16 07:40:00,"[07:40:00,08:00:00)",1,39,50.0,36.0,7,1
7794,1,2016-10-17,17,50.74667867777553,14.933184523068078,7.505553499465135,1,6,161,73,36,65.44444444444444,62.0,28.33333333333333,58.5,68.0,28.0,5,45,21,0.0,2016-10-17 06:00:00,"[06:00:00,06:20:00)",1,45,38.0,32.0,1,0
7795,1,2016-10-17,17,50.74667867777553,14.933184523068078,3.511884584284245,1,6,161,73,46,65.44444444444444,62.0,42.66666666666666,58.5,68.0,43.0,5,45,39,20.0,2016-10-17 06:20:00,"[06:20:00,06:40:00)",1,68,45.0,38.0,1,0
7796,1,2016-10-17,17,50.74667867777553,14.933184523068078,6.5064070986477125,1,6,161,73,75,65.44444444444444,62.0,68.66666666666667,58.5,68.0,69.0,5,45,62,40.0,2016-10-17 06:40:00,"[06:40:00,07:00:00)",1,73,68.0,45.0,1,0
7797,1,2016-10-17,17,50.74667867777553,12.055427546683413,22.715633383201087,1,7,161,130,107,65.44444444444444,118.66666666666669,81.0,58.5,120.0,71.0,5,106,65,0.0,2016-10-17 07:00:00,"[07:00:00,07:20:00)",1,106,73.0,68.0,1,0
7798,1,2016-10-17,17,50.74667867777553,12.055427546683413,17.097758137642874,1,7,161,130,109,65.44444444444444,118.66666666666669,89.33333333333331,58.5,120.0,81.0,5,106,78,20.0,2016-10-17 07:20:00,"[07:20:00,07:40:00)",1,120,106.0,73.0,1,0
7799,1,2016-10-17,17,50.74667867777553,12.055427546683413,18.14754345175493,1,7,161,130,110,65.44444444444444,118.66666666666669,90.66666666666669,58.5,120.0,88.0,5,106,74,40.0,2016-10-17 07:40:00,"[07:40:00,08:00:00)",1,130,120.0,106.0,1,0
7866,1,2016-10-18,18,42.30196625697616,18.027756377319946,9.073771725877465,1,6,134,72,42,58.02777777777778,52.0,35.333333333333336,57.0,47.0,39.0,3,37,25,0.0,2016-10-18 06:00:00,"[06:00:00,06:20:00)",1,37,31.0,30.0,2,0
7867,1,2016-10-18,18,42.30196625697616,18.027756377319946,4.725815626252608,1,6,134,72,67,58.02777777777778,52.0,61.66666666666666,57.0,47.0,60.0,3,37,58,20.0,2016-10-18 06:20:00,"[06:20:00,06:40:00)",1,47,37.0,31.0,2,0
7868,1,2016-10-18,18,42.30196625697616,18.027756377319946,13.07669683062202,1,6,134,72,92,58.02777777777778,52.0,77.0,57.0,47.0,71.0,3,37,68,40.0,2016-10-18 06:40:00,"[06:40:00,07:00:00)",1,72,47.0,37.0,2,0
7869,1,2016-10-18,18,42.30196625697616,19.0,19.731531449264992,1,7,134,105,159,58.02777777777778,89.0,136.33333333333334,57.0,94.0,127.0,3,68,123,0.0,2016-10-18 07:00:00,"[07:00:00,07:20:00)",1,68,72.0,47.0,2,0
7870,1,2016-10-18,18,42.30196625697616,19.0,19.85782801147531,1,7,134,105,162,58.02777777777778,89.0,140.33333333333334,57.0,94.0,136.0,3,68,123,20.0,2016-10-18 07:20:00,"[07:20:00,07:40:00)",1,94,68.0,72.0,2,0
7871,1,2016-10-18,18,42.30196625697616,19.0,1.1547005383792497,1,7,134,105,153,58.02777777777778,89.0,151.66666666666666,57.0,94.0,151.0,3,68,151,40.0,2016-10-18 07:40:00,"[07:40:00,08:00:00)",1,105,94.0,68.0,2,0
7938,1,2016-10-19,19,43.60786771627986,15.432649372893385,2.516611478423584,1,6,151,72,33,58.70833333333334,50.16666666666666,30.66666666666667,56.5,52.5,31.0,4,28,28,0.0,2016-10-19 06:00:00,"[06:00:00,06:20:00)",1,48,36.0,34.0,3,0
7939,1,2016-10-19,19,43.60786771627986,15.432649372893385,1.5275252316519474,1,6,151,72,44,58.70833333333334,50.16666666666666,42.66666666666666,56.5,52.5,43.0,4,28,41,20.0,2016-10-19 06:20:00,"[06:20:00,06:40:00)",1,28,48.0,36.0,3,0
7940,1,2016-10-19,19,43.60786771627986,15.432649372893385,10.535653752852738,1,6,151,72,92,58.70833333333334,50.16666666666666,81.0,56.5,52.5,80.0,4,28,71,40.0,2016-10-19 06:40:00,"[06:40:00,07:00:00)",1,57,28.0,48.0,3,0
7941,1,2016-10-19,19,43.60786771627986,19.97414996105383,6.92820323027551,1,7,151,118,113,58.70833333333334,89.83333333333331,109.0,56.5,90.5,113.0,4,67,101,0.0,2016-10-19 07:00:00,"[07:00:00,07:20:00)",1,67,57.0,28.0,3,0
7942,1,2016-10-19,19,43.60786771627986,19.97414996105383,8.144527815247082,1,7,151,118,141,58.70833333333334,89.83333333333331,135.33333333333334,56.5,90.5,139.0,4,67,126,20.0,2016-10-19 07:20:00,"[07:20:00,07:40:00)",1,98,67.0,57.0,3,0
7943,1,2016-10-19,19,43.60786771627986,19.97414996105383,5.5075705472861065,1,7,151,118,147,58.70833333333334,89.83333333333331,141.66666666666666,56.5,90.5,142.0,4,67,136,40.0,2016-10-19 07:40:00,"[07:40:00,08:00:00)",1,103,98.0,67.0,3,0
8010,1,2016-10-20,20,47.64684902721504,14.279355727763072,2.6457513110645907,1,6,173,69,33,63.055555555555564,50.5,31.0,57.0,51.0,32.0,2,27,28,0.0,2016-10-20 06:00:00,"[06:00:00,06:20:00)",1,46,34.0,30.0,4,0
8011,1,2016-10-20,20,47.64684902721504,14.279355727763072,6.8068592855540455,1,6,173,69,50,63.055555555555564,50.5,44.66666666666666,57.0,51.0,47.0,2,27,37,20.0,2016-10-20 06:20:00,"[06:20:00,06:40:00)",1,27,46.0,34.0,4,0
8012,1,2016-10-20,20,47.64684902721504,14.279355727763072,2.081665999466131,1,6,173,69,85,63.055555555555564,50.5,83.33333333333333,57.0,51.0,84.0,2,27,81,40.0,2016-10-20 06:40:00,"[06:40:00,07:00:00)",1,55,27.0,46.0,4,0
8013,1,2016-10-20,20,47.64684902721504,25.918461888520056,9.643650760992957,1,7,173,139,119,63.055555555555564,103.83333333333331,112.0,57.0,99.5,116.0,2,71,101,0.0,2016-10-20 07:00:00,"[07:00:00,07:20:00)",1,71,55.0,27.0,4,0
8014,1,2016-10-20,20,47.64684902721504,25.918461888520056,10.115993936995679,1,7,173,139,133,63.055555555555564,103.83333333333331,126.66666666666669,57.0,99.5,132.0,2,71,115,20.0,2016-10-20 07:20:00,"[07:20:00,07:40:00)",1,88,71.0,55.0,4,0
8015,1,2016-10-20,20,47.64684902721504,25.918461888520056,9.865765724632492,1,7,173,139,153,63.055555555555564,103.83333333333331,146.33333333333334,57.0,99.5,151.0,2,71,135,40.0,2016-10-20 07:40:00,"[07:40:00,08:00:00)",1,111,88.0,71.0,4,0
8082,1,2016-10-21,21,41.156254028961385,14.24663703007368,4.04145188432738,1,6,137,71,31,57.72222222222222,47.16666666666666,26.66666666666667,52.0,44.5,26.0,7,33,23,0.0,2016-10-21 06:00:00,"[06:00:00,06:20:00)",1,33,43.0,28.0,5,0
8083,1,2016-10-21,21,41.156254028961385,14.24663703007368,4.0414518843273814,1,6,137,71,41,57.72222222222222,47.16666666666666,37.333333333333336,52.0,44.5,38.0,7,33,33,20.0,2016-10-21 06:20:00,"[06:20:00,06:40:00)",1,39,33.0,43.0,5,0
8084,1,2016-10-21,21,41.156254028961385,14.24663703007368,15.37313674346694,1,6,137,71,100,57.72222222222222,47.16666666666666,82.33333333333333,52.0,44.5,75.0,7,33,72,40.0,2016-10-21 06:40:00,"[06:40:00,07:00:00)",1,54,39.0,33.0,5,0
8085,1,2016-10-21,21,41.156254028961385,14.151560573543351,11.015141094572202,1,7,137,102,122,57.72222222222222,87.33333333333331,110.66666666666669,52.0,90.5,110.0,7,65,100,0.0,2016-10-21 07:00:00,"[07:00:00,07:20:00)",1,65,54.0,39.0,5,0
8086,1,2016-10-21,21,41.156254028961385,14.151560573543351,11.718930554164631,1,7,137,102,134,57.72222222222222,87.33333333333331,120.66666666666669,52.0,90.5,116.0,7,65,112,20.0,2016-10-21 07:20:00,"[07:20:00,07:40:00)",1,102,65.0,54.0,5,0
8087,1,2016-10-21,21,41.156254028961385,14.151560573543351,12.013880860626731,1,7,137,102,145,57.72222222222222,87.33333333333331,133.33333333333334,52.0,90.5,134.0,7,65,121,40.0,2016-10-21 07:40:00,"[07:40:00,08:00:00)",1,87,102.0,65.0,5,0
8154,1,2016-10-22,22,38.48172696045689,13.002563849743892,2.309401076758504,1,6,126,61,23,53.875,47.66666666666666,21.66666666666667,52.5,49.0,23.0,4,31,19,0.0,2016-10-22 06:00:00,"[06:00:00,06:20:00)",1,31,20.0,30.0,6,1
8155,1,2016-10-22,22,38.48172696045689,13.002563849743892,12.16552506059644,1,6,126,61,60,53.875,47.66666666666666,52.0,52.5,49.0,58.0,4,31,38,20.0,2016-10-22 06:20:00,"[06:20:00,06:40:00)",1,36,31.0,20.0,6,1
8156,1,2016-10-22,22,38.48172696045689,13.002563849743892,7.094598884597588,1,6,126,61,83,53.875,47.66666666666666,76.66666666666667,52.5,49.0,78.0,4,31,69,40.0,2016-10-22 06:40:00,"[06:40:00,07:00:00)",1,56,36.0,31.0,6,1
8157,1,2016-10-22,22,38.48172696045689,23.278029698981534,14.433756729740649,1,7,126,100,118,53.875,73.66666666666667,109.66666666666669,52.5,76.5,118.0,4,44,93,0.0,2016-10-22 07:00:00,"[07:00:00,07:20:00)",1,49,56.0,36.0,6,1
8158,1,2016-10-22,22,38.48172696045689,23.278029698981534,8.082903768654761,1,7,126,100,132,53.875,73.66666666666667,124.66666666666669,52.5,76.5,126.0,4,44,116,20.0,2016-10-22 07:20:00,"[07:20:00,07:40:00)",1,44,49.0,56.0,6,1
8159,1,2016-10-22,22,38.48172696045689,23.278029698981534,10.392304845413264,1,7,126,100,152,53.875,73.66666666666667,146.0,52.5,76.5,152.0,4,44,134,40.0,2016-10-22 07:40:00,"[07:40:00,08:00:00)",1,74,44.0,49.0,6,1
8226,1,2016-10-23,23,37.19693392718981,18.323936985993665,8.0,1,6,129,63,35,51.22222222222222,42.833333333333336,27.0,45.5,41.5,27.0,4,22,19,0.0,2016-10-23 06:00:00,"[06:00:00,06:20:00)",1,26,24.0,29.0,7,1
8227,1,2016-10-23,23,37.19693392718981,18.323936985993665,7.211102550927977,1,6,129,63,56,51.22222222222222,42.833333333333336,50.0,45.5,41.5,52.0,4,22,42,20.0,2016-10-23 06:20:00,"[06:20:00,06:40:00)",1,50,26.0,24.0,7,1
8228,1,2016-10-23,23,37.19693392718981,18.323936985993665,5.507570547286099,1,6,129,63,80,51.22222222222222,42.833333333333336,74.66666666666667,45.5,41.5,75.0,4,22,69,40.0,2016-10-23 06:40:00,"[06:40:00,07:00:00)",1,33,50.0,26.0,7,1
8229,1,2016-10-23,23,37.19693392718981,25.08718132167635,18.520259177452136,1,7,129,100,120,51.22222222222222,71.83333333333333,102.0,45.5,76.0,103.0,4,41,83,0.0,2016-10-23 07:00:00,"[07:00:00,07:20:00)",1,45,33.0,50.0,7,1
8230,1,2016-10-23,23,37.19693392718981,25.08718132167635,18.009256878986797,1,7,129,100,124,51.22222222222222,71.83333333333333,106.33333333333331,45.5,76.0,107.0,4,41,88,20.0,2016-10-23 07:20:00,"[07:20:00,07:40:00)",1,41,45.0,33.0,7,1
8231,1,2016-10-23,23,37.19693392718981,25.08718132167635,30.049958402633443,1,7,129,100,149,51.22222222222222,71.83333333333333,115.0,45.5,76.0,104.0,4,41,92,40.0,2016-10-23 07:40:00,"[07:40:00,08:00:00)",1,66,41.0,45.0,7,1
8298,1,2016-10-24,24,42.768867840264704,13.332916660156044,7.505553499465135,1,6,151,63,36,58.25,50.83333333333334,28.33333333333333,60.0,57.5,28.0,4,31,21,0.0,2016-10-24 06:00:00,"[06:00:00,06:20:00)",1,31,41.0,33.0,1,0
8299,1,2016-10-24,24,42.768867840264704,13.332916660156044,3.511884584284245,1,6,151,63,46,58.25,50.83333333333334,42.66666666666666,60.0,57.5,43.0,4,31,39,20.0,2016-10-24 06:20:00,"[06:20:00,06:40:00)",1,57,31.0,41.0,1,0
8300,1,2016-10-24,24,42.768867840264704,13.332916660156044,6.5064070986477125,1,6,151,63,75,58.25,50.83333333333334,68.66666666666667,60.0,57.5,69.0,4,31,62,40.0,2016-10-24 06:40:00,"[06:40:00,07:00:00)",1,59,57.0,31.0,1,0
8301,1,2016-10-24,24,42.768867840264704,23.517369467409967,22.715633383201087,1,7,151,126,107,58.25,95.33333333333331,81.0,60.0,91.0,71.0,4,74,65,0.0,2016-10-24 07:00:00,"[07:00:00,07:20:00)",1,76,59.0,57.0,1,0
8302,1,2016-10-24,24,42.768867840264704,23.517369467409967,17.097758137642874,1,7,151,126,109,58.25,95.33333333333331,89.33333333333331,60.0,91.0,81.0,4,74,78,20.0,2016-10-24 07:20:00,"[07:20:00,07:40:00)",1,116,76.0,59.0,1,0
8303,1,2016-10-24,24,42.768867840264704,23.517369467409967,18.14754345175493,1,7,151,126,110,58.25,95.33333333333331,90.66666666666669,60.0,91.0,88.0,4,74,74,40.0,2016-10-24 07:40:00,"[07:40:00,08:00:00)",1,126,116.0,76.0,1,0
8370,1,2016-09-19,19,51.094344523181036,15.79134784198824,4.163331998932266,1,6,181,65,39,55.70833333333334,37.16666666666666,34.333333333333336,56.5,34.0,33.0,0,21,31,0.0,2016-09-19 06:00:00,"[06:00:00,06:20:00)",3,30,13.0,7.0,1,0
8371,1,2016-09-19,19,51.094344523181036,15.79134784198824,2.309401076758504,1,6,181,65,61,55.70833333333334,37.16666666666666,59.66666666666666,56.5,34.0,61.0,0,21,57,20.0,2016-09-19 06:20:00,"[06:20:00,06:40:00)",3,38,30.0,13.0,1,0
8372,1,2016-09-19,19,51.094344523181036,15.79134784198824,6.5064070986477125,1,6,181,65,72,55.70833333333334,37.16666666666666,65.66666666666667,56.5,34.0,66.0,0,21,59,40.0,2016-09-19 06:40:00,"[06:40:00,07:00:00)",3,65,38.0,30.0,1,0
8373,1,2016-09-19,19,51.094344523181036,21.507363080272455,12.423096769056153,1,7,181,104,91,55.70833333333334,76.83333333333333,76.66666666666667,56.5,69.0,70.0,0,53,69,0.0,2016-09-19 07:00:00,"[07:00:00,07:20:00)",3,67,65.0,38.0,1,0
8374,1,2016-09-19,19,51.094344523181036,21.507363080272455,18.502252115170556,1,7,181,104,120,55.70833333333334,76.83333333333333,101.66666666666669,56.5,69.0,102.0,0,53,83,20.0,2016-09-19 07:20:00,"[07:20:00,07:40:00)",3,71,67.0,65.0,1,0
8375,1,2016-09-19,19,51.094344523181036,21.507363080272455,16.772994167212165,1,7,181,104,146,55.70833333333334,76.83333333333333,126.66666666666669,56.5,69.0,118.0,0,53,116,40.0,2016-09-19 07:40:00,"[07:40:00,08:00:00)",3,103,71.0,67.0,1,0
8442,1,2016-09-20,20,62.100540357359655,17.904375629065278,5.291502622129181,1,6,231,66,47,62.45833333333334,39.16666666666666,43.0,54.0,40.0,45.0,1,16,37,0.0,2016-09-20 06:00:00,"[06:00:00,06:20:00)",3,24,18.0,12.0,2,0
